concept_code,concept_name,class_type,concept_class_id,standard_concept
D000074141,Circulating Tumor DNA,CHEM,Leaf,C
D000074162,"Serine Peptidase Inhibitors, Kazal Type",CHEM,SubClass,C
D000074163,Serine Peptidase Inhibitor Kazal-Type 5,CHEM,Leaf,C
D000074164,Nicotine Chewing Gum,CHEM,Leaf,C
D000074165,Zinc Finger E-box Binding Homeobox 2,CHEM,Leaf,C
D000074166,Circulating MicroRNA,CHEM,Leaf,C
D000074181,Spastin,CHEM,Leaf,C
D000074183,ATPases Associated with Diverse Cellular Activities,CHEM,SubClass,C
D000074201,Katanin,CHEM,Leaf,C
D000074241,Peanut Oil,CHEM,Leaf,C
D000074242,Sunflower Oil,CHEM,Leaf,C
D000074261,"Receptors, Enterotoxin",CHEM,Leaf,C
D000074262,Rapeseed Oil,CHEM,Leaf,C
D000074263,Coconut Oil,CHEM,Leaf,C
D000074283,Endothelial Protein C Receptor,CHEM,Leaf,C
D000074287,TRPC6 Cation Channel,CHEM,Leaf,C
D000074288,Discs Large Homolog 1 Protein,CHEM,Leaf,C
D000074289,High-Temperature Requirement A Serine Peptidase 1,CHEM,Leaf,C
D000074290,Zinc Finger Protein Gli3,CHEM,Leaf,C
D000074301,CD52 Antigen,CHEM,Leaf,C
D000074323,Alemtuzumab,CHEM,Leaf,C
D000074324,Ipilimumab,CHEM,Leaf,C
D000074382,Greenhouse Gases,CHEM,Leaf,C
D000074385,Food Ingredients,CHEM,SubClass,C
D000074401,Peroxins,CHEM,SubClass,C
D000074404,Peroxisomal Targeting Signals,CHEM,Leaf,C
D000074405,Valosin Containing Protein,CHEM,Leaf,C
D000074407,SAP90-PSD95 Associated Proteins,CHEM,Leaf,C
D000074408,Aldo-Keto Reductases,CHEM,SubClass,C
D000074409,Carbonyl Reductase (NADPH),CHEM,Leaf,C
D000074422,Aldo-Keto Reductase Family 1 Member C2,CHEM,Leaf,C
D000074425,Aldo-Keto Reductase Family 1 Member C3,CHEM,Leaf,C
D000074426,Aldo-Keto Reductase Family 1 member B10,CHEM,Leaf,C
D000074428,Peroxisomal Biogenesis Factor 2,CHEM,Leaf,C
D000074435,Peroxisome-Targeting Signal 1 Receptor,CHEM,Leaf,C
D000074437,Peroxisomal Targeting Signal 2 Receptor,CHEM,Leaf,C
D000074443,Lysine Acetyltransferase 5,CHEM,Leaf,C
D000074462,Positive Regulatory Domain I-Binding Factor 1,CHEM,Leaf,C
D000074482,Thyroid Nuclear Factor 1,CHEM,Leaf,C
D000074502,"Receptors, Kisspeptin-1",CHEM,Leaf,C
D000074542,Solute Carrier Organic Anion Transporter Family Member 1B3,CHEM,Leaf,C
D000074562,"Receptor, Notch4",CHEM,Leaf,C
D000074582,AAA Proteins,CHEM,SubClass,C
D000074583,Short Chain Dehydrogenase-Reductases,CHEM,SubClass,C
D000074584,WW Domain-Containing Oxidoreductase,CHEM,Leaf,C
D000074623,Dual Oxidases,CHEM,Leaf,C
D000074624,"NADPH Oxidase 1",CHEM,Leaf,C
D000074662,"NADPH Oxidase 2",CHEM,Leaf,C
D000074663,"NADPH Oxidase 4",CHEM,Leaf,C
D000074664,"NADPH Oxidase 5",CHEM,Leaf,C
D000074749,Deubiquitinating Enzyme CYLD,CHEM,Leaf,C
D000074765,Dysbindin,CHEM,Leaf,C
D000074842,Forkhead Box Protein L2,CHEM,Leaf,C
D000074884,Mucosa-Associated Lymphoid Tissue Lymphoma Translocation 1 Protein,CHEM,Leaf,C
D000074923,High-Temperature Requirement A Serine Peptidase 2,CHEM,Leaf,C
D000075,Acepromazine,CHEM,Leaf,C
D000075002,Bestrophins,CHEM,Leaf,C
D000075023,S100 Calcium Binding Protein A7,CHEM,Leaf,C
D000075024,rhoC GTP-Binding Protein,CHEM,Leaf,C
D000075062,Pre-B-Cell Leukemia Transcription Factor 1,CHEM,Leaf,C
D000075064,Myeloid Ecotropic Viral Integration Site 1 Protein,CHEM,Leaf,C
D000075065,Elongin,CHEM,Leaf,C
D000075102,Organic Cation Transporter 2,CHEM,Leaf,C
D000075142,RUNX1 Translocation Partner 1 Protein,CHEM,Leaf,C
D000075162,Abuse-Deterrent Formulations,CHEM,Leaf,C
D000075163,Metallocenes,CHEM,Leaf,C
D000075182,Agent Orange,CHEM,Leaf,C
D000075223,Poly-ADP-Ribose Binding Proteins,CHEM,SubClass,C
D000075243,Apolipoproteins M,CHEM,Leaf,C
D000075244,Apelin Receptors,CHEM,Leaf,C
D000075302,Connexin 30,CHEM,Leaf,C
D000075362,Leukocyte Immunoglobulin-like Receptor B1,CHEM,Leaf,C
D000075364,Deleted in Azoospermia 1 Protein,CHEM,Leaf,C
D000075366,Chemokine CCL18,CHEM,Leaf,C
D000075368,Anoctamins,CHEM,SubClass,C
D000075369,Anoctamin-1,CHEM,Leaf,C
D000075370,Receptors for Activated C Kinase,CHEM,Leaf,C
D000075383,S100 Calcium Binding Protein A6,CHEM,Leaf,C
D000075385,Netrins,CHEM,SubClass,C
D000075386,Netrin Receptors,CHEM,SubClass,C
D000075388,Netrin-1,CHEM,Leaf,C
D000075389,DCC Receptor,CHEM,Leaf,C
D000075402,Channelrhodopsins,CHEM,Leaf,C
D000075422,Anti-Citrullinated Protein Antibodies,CHEM,Leaf,C
D000075462,"Serum Albumin, Human",CHEM,SubClass,C
D000075528,Aversive Agents,CHEM,Leaf,C
D000075684,T-Lymphoma Invasion and Metastasis-inducing Protein 1,CHEM,Leaf,C
D000075686,COP9 Signalosome Complex,CHEM,Leaf,C
D000075687,NEDD8 Protein,CHEM,Leaf,C
D000075702,Nedd4 Ubiquitin Protein Ligases,CHEM,Leaf,C
D000075703,Zinc Transporter 8,CHEM,Leaf,C
D000075722,Promyelocytic Leukemia Zinc Finger Protein,CHEM,Leaf,C
D000075723,Kruppel-Like Factor 6,CHEM,Leaf,C
D000075743,Chemokine CXCL16,CHEM,Leaf,C
D000075744,"Receptors, CXCR6",CHEM,Leaf,C
D000075745,rab27 GTP-Binding Proteins,CHEM,Leaf,C
D000075746,Zinc Finger Protein Gli2,CHEM,Leaf,C
D000075747,Baculoviral IAP Repeat-Containing 3 Protein,CHEM,Leaf,C
D000075802,Angiopoietin-like Proteins,CHEM,SubClass,C
D000075803,Angiopoietin-Like Protein 4,CHEM,Leaf,C
D000075804,Zinc Finger Nucleases,CHEM,Leaf,C
D000075906,Chemokine CCL26,CHEM,Leaf,C
D000075924,X-linked Nuclear Protein,CHEM,Leaf,C
D000075927,KRIT1 Protein,CHEM,Leaf,C
D000075942,Intraepithelial Lymphocytes,CHEM,Leaf,C
D000075943,Apolipoproteins L,CHEM,SubClass,C
D000075944,Apolipoprotein L1,CHEM,Leaf,C
D000075982,Cell Adhesion Molecule-1,CHEM,Leaf,C
D000075983,Nectins,CHEM,Leaf,C
D000076002,Hyaluronan Synthases,CHEM,Leaf,C
D000076023,Inhibitor of Growth Protein 1,CHEM,Leaf,C
D000076084,Ubiquitin-Specific Peptidase 7,CHEM,Leaf,C
D000076104,Oligodendrocyte Transcription Factor 2,CHEM,Leaf,C
D000076105,X-ray Repair Cross Complementing Protein 1,CHEM,Leaf,C
D000076106,SAM Domain and HD Domain-Containing Protein 1,CHEM,Leaf,C
D000076122,Disks Large Homolog 4 Protein,CHEM,Leaf,C
D000076123,DNA (Cytosine-5-)-Methyltransferase 1,CHEM,Leaf,C
D000076164,Fanconi Anemia Complementation Group N Protein,CHEM,Leaf,C
D000076182,Sp7 Transcription Factor,CHEM,Leaf,C
D000076183,Tripartite Motif-Containing Protein 28,CHEM,Leaf,C
D000076202,c-Mer Tyrosine Kinase,CHEM,Leaf,C
D000076203,Animal Fur,CHEM,Leaf,C
D000076204,WNK Lysine-Deficient Protein Kinase 1,CHEM,Leaf,C
D000076205,Ras Homolog Enriched in Brain Protein,CHEM,Leaf,C
D000076222,Mechanistic Target of Rapamycin Complex 1,CHEM,SubClass,C
D000076223,Regulatory-Associated Protein of mTOR,CHEM,Leaf,C
D000076225,Mechanistic Target of Rapamycin Complex 2,CHEM,SubClass,C
D000076226,Rapamycin-Insensitive Companion of mTOR Protein,CHEM,Leaf,C
D000076228,MRE11 Homologue Protein,CHEM,Leaf,C
D000076242,"mTOR Associated Protein, LST8 Homolog",CHEM,Leaf,C
D000076245,Heterogeneous Nuclear Ribonucleoprotein A1,CHEM,Leaf,C
D000076246,CCCTC-Binding Factor,CHEM,Leaf,C
D000076247,Centromere Protein A,CHEM,Leaf,C
D000076249,Heat Shock Transcription Factors,CHEM,Leaf,C
D000076250,Myristoylated Alanine-Rich C Kinase Substrate,CHEM,Leaf,C
D000076342,Protein-Arginine Deiminases,CHEM,SubClass,C
D000076742,Synthetic Drugs,CHEM,SubClass,C
D000076962,"Receptors, Chimeric Antigen",CHEM,Leaf,C
D000076983,Histone Methyltransferases,CHEM,SubClass,C
D000076985,Saporins,CHEM,Leaf,C
D000076987,CRISPR-Associated Protein 9,CHEM,Leaf,C
D000076988,Sulfate Transporters,CHEM,SubClass,C
D000077003,Sodium Sulfate Cotransporter,CHEM,Leaf,C
D000077004,Tuberous Sclerosis Complex 1 Protein,CHEM,Leaf,C
D000077005,Tuberous Sclerosis Complex 2 Protein,CHEM,Leaf,C
D000077022,Survivin,CHEM,Leaf,C
D000077122,Sugammadex,CHEM,Leaf,C
D000077123,Rocuronium,CHEM,Leaf,C
D000077143,Docetaxel,CHEM,Leaf,C
D000077144,Clopidogrel,CHEM,Leaf,C
D000077145,Sulfanilamide,CHEM,Leaf,C
D000077146,Irinotecan,CHEM,Leaf,C
D000077149,Sevoflurane,CHEM,Leaf,C
D000077150,Oxaliplatin,CHEM,Leaf,C
D000077152,Olanzapine,CHEM,Leaf,C
D000077153,Progranulins,CHEM,SubClass,C
D000077154,Rosiglitazone,CHEM,Leaf,C
D000077155,Granulins,CHEM,Leaf,C
D000077156,Gefitinib,CHEM,Leaf,C
D000077157,Sorafenib,CHEM,Leaf,C
D000077182,Polylactic Acid-Polyglycolic Acid Copolymer,CHEM,Leaf,C
D000077183,Occlusion Body Matrix Proteins,CHEM,Leaf,C
D000077185,Resveratrol,CHEM,Leaf,C
D000077190,Interferon alpha-2,CHEM,Leaf,C
D000077191,Wortmannin,CHEM,Leaf,C
D000077194,Chlorophyll A,CHEM,Leaf,C
D000077204,Temozolomide,CHEM,Leaf,C
D000077205,Pioglitazone,CHEM,Leaf,C
D000077206,Gabapentin,CHEM,Leaf,C
D000077208,Remifentanil,CHEM,Leaf,C
D000077209,Decitabine,CHEM,Leaf,C
D000077210,Sunitinib,CHEM,Leaf,C
D000077211,Zoledronic Acid,CHEM,Leaf,C
D000077212,Ropivacaine,CHEM,Leaf,C
D000077213,Lamotrigine,CHEM,Leaf,C
D000077214,Becaplermin,CHEM,Leaf,C
D000077215,Clay,CHEM,Leaf,C
D000077222,Limonene,CHEM,Leaf,C
D000077235,Vinorelbine,CHEM,Leaf,C
D000077236,Topiramate,CHEM,Leaf,C
D000077237,Arsenic Trioxide,CHEM,Leaf,C
D000077239,Meloxicam,CHEM,Leaf,C
D000077250,Calcium Aluminosilicate,CHEM,Leaf,C
D000077261,Carvedilol,CHEM,Leaf,C
D000077265,Donepezil,CHEM,Leaf,C
D000077266,Moxifloxacin,CHEM,Leaf,C
D000077267,Fulvestrant,CHEM,Leaf,C
D000077268,Pamidronate,CHEM,Leaf,C
D000077269,Lenalidomide,CHEM,Leaf,C
D000077270,Exenatide,CHEM,Leaf,C
D000077271,Imiquimod,CHEM,Leaf,C
D000077276,Lycopene,CHEM,Leaf,C
D000077278,"RNA, Mitochondrial",CHEM,Leaf,C
D000077284,Abciximab,CHEM,Leaf,C
D000077285,Rimonabant,CHEM,Leaf,C
D000077286,Cetrimonium,CHEM,Leaf,C
D000077287,Levetiracetam,CHEM,Leaf,C
D000077288,Troglitazone,CHEM,Leaf,C
D000077289,Letrozole,CHEM,Leaf,C
D000077290,Harmala Alkaloids,CHEM,SubClass,C
D000077291,Terbinafine,CHEM,Leaf,C
D000077293,"Receptor, Transforming Growth Factor-beta Type I",CHEM,Leaf,C
D000077294,"Receptor, Transforming Growth Factor-beta Type II",CHEM,Leaf,C
D000077296,Niemann-Pick C1 Protein,CHEM,Leaf,C
D000077297,Pregnane X Receptor,CHEM,Leaf,C
D000077300,Bosentan,CHEM,Leaf,C
D000077322,Alginic Acid,CHEM,Leaf,C
D000077324,Crystalloid Solutions,CHEM,SubClass,C
D000077325,Ringer's Lactate,CHEM,Leaf,C
D000077329,Agammaglobulinaemia Tyrosine Kinase,CHEM,Leaf,C
D000077330,Saline Solution,CHEM,Leaf,C
D000077331,Ringer's Solution,CHEM,Leaf,C
D000077332,Artesunate,CHEM,Leaf,C
D000077333,Telmisartan,CHEM,Leaf,C
D000077334,Zolpidem,CHEM,Leaf,C
D000077335,Desflurane,CHEM,Leaf,C
D000077336,Caspofungin,CHEM,Leaf,C
D000077337,Vorinostat,CHEM,Leaf,C
D000077338,Latanoprost,CHEM,Leaf,C
D000077339,Leflunomide,CHEM,Leaf,C
D000077340,Fluvastatin,CHEM,Leaf,C
D000077341,Lapatinib,CHEM,Leaf,C
D000077362,Verteporfin,CHEM,Leaf,C
D000077384,Anastrozole,CHEM,Leaf,C
D000077385,Silybin,CHEM,Leaf,C
D000077402,Pantoprazole,CHEM,Leaf,C
D000077403,Orlistat,CHEM,Leaf,C
D000077404,Cidofovir,CHEM,Leaf,C
D000077405,Irbesartan,CHEM,Leaf,C
D000077407,Cilostazol,CHEM,Leaf,C
D000077408,Modafinil,CHEM,Leaf,C
D000077409,Tamsulosin,CHEM,Leaf,C
D000077410,Aluminum Chloride,CHEM,Leaf,C
D000077422,Enrofloxacin,CHEM,Leaf,C
D000077423,Polidocanol,CHEM,Leaf,C
D000077425,Fondaparinux,CHEM,Leaf,C
D000077427,Lipoglycopeptides,CHEM,SubClass,C
D000077430,Nabumetone,CHEM,Leaf,C
D000077431,Oxaprozin,CHEM,Leaf,C
D000077432,Tapentadol,CHEM,Leaf,C
D000077442,"Lidocaine, Prilocaine Drug Combination",CHEM,Leaf,C
D000077443,Acamprosate,CHEM,Leaf,C
D000077463,Carbamide Peroxide,CHEM,Leaf,C
D000077464,Simendan,CHEM,Leaf,C
D000077465,Cabergoline,CHEM,Leaf,C
D000077466,Tirofiban,CHEM,Leaf,C
D000077482,Carbon Fiber,CHEM,Leaf,C
D000077483,Valacyclovir,CHEM,Leaf,C
D000077484,Vemurafenib,CHEM,Leaf,C
D000077485,Meglumine Antimoniate,CHEM,Leaf,C
D000077486,Ticagrelor,CHEM,Leaf,C
D000077487,Pramipexole,CHEM,Leaf,C
D000077489,Piperazine,CHEM,Leaf,C
D000077525,Cefdinir,CHEM,Leaf,C
D000077526,Tropisetron,CHEM,Leaf,C
D000077542,Eptifibatide,CHEM,Leaf,C
D000077543,Deferiprone,CHEM,Leaf,C
D000077544,Panitumumab,CHEM,Leaf,C
D000077545,Eplerenone,CHEM,Leaf,C
D000077546,Roscovitine,CHEM,Leaf,C
D000077547,Crizotinib,CHEM,Leaf,C
D000077548,Anaplastic Lymphoma Kinase,CHEM,Leaf,C
D000077549,Artemether,CHEM,SubClass,C
D000077550,Ivabradine,CHEM,Leaf,C
D000077551,Micafungin,CHEM,Leaf,C
D000077552,Basiliximab,CHEM,Leaf,C
D000077553,Edaravone,CHEM,Leaf,C
D000077554,Levobupivacaine,CHEM,Leaf,C
D000077555,Methylprednisolone Acetate,CHEM,Leaf,C
D000077556,Alitretinoin,CHEM,Leaf,C
D000077557,Ibandronic Acid,CHEM,Leaf,C
D000077559,Sodium Citrate,CHEM,Leaf,C
D000077560,Enfuvirtide,CHEM,Leaf,C
D000077561,Daclizumab,CHEM,Leaf,C
D000077562,Valganciclovir,CHEM,Leaf,C
D000077563,Norethindrone Acetate,CHEM,Leaf,C
D000077582,Amisulpride,CHEM,Leaf,C
D000077583,Quinapril,CHEM,Leaf,C
D000077584,2-Methoxyestradiol,CHEM,Leaf,C
D000077585,Terlipressin,CHEM,Leaf,C
D000077588,Deferasirox,CHEM,Leaf,C
D000077589,Sulfathiazole,CHEM,Leaf,C
D000077590,Mivacurium,CHEM,Leaf,C
D000077591,Eucalyptol,CHEM,Leaf,C
D000077592,Maraviroc,CHEM,Leaf,C
D000077593,Reboxetine,CHEM,Leaf,C
D000077594,Nivolumab,CHEM,Leaf,C
D000077595,Famciclovir,CHEM,Leaf,C
D000077596,Thymalfasin,CHEM,Leaf,C
D000077597,Vildagliptin,CHEM,Leaf,C
D000077602,Tolvaptan,CHEM,Leaf,C
D000077603,Nandrolone Decanoate,CHEM,Leaf,C
D000077604,Fomepizole,CHEM,Leaf,C
D000077605,"Ferric Oxide, Saccharated",CHEM,Leaf,C
D000077606,Trabectedin,CHEM,Leaf,C
D000077607,Icodextrin,CHEM,Leaf,C
D000077608,Aprepitant,CHEM,Leaf,C
D000077609,O-(Chloroacetylcarbamoyl)fumagillol,CHEM,Leaf,C
D000077610,Bexarotene,CHEM,Leaf,C
D000077611,"Artemether, Lumefantrine Drug Combination",CHEM,Leaf,C
D000077612,Anidulafungin,CHEM,Leaf,C
D000077613,Etoricoxib,CHEM,Leaf,C
D000077614,Golgi Matrix Proteins,CHEM,Leaf,C
D000077682,Triclabendazole,CHEM,Leaf,C
D000077704,Tirapazamine,CHEM,Leaf,C
D000077712,Telbivudine,CHEM,Leaf,C
D000077713,17 alpha-Hydroxyprogesterone Caproate,CHEM,Leaf,C
D000077715,Nateglinide,CHEM,Leaf,C
D000077716,Afatinib,CHEM,Leaf,C
D000077722,Ceftibuten,CHEM,Leaf,C
D000077723,Cefepime,CHEM,Leaf,C
D000077725,"Piperacillin, Tazobactam Drug Combination",CHEM,Leaf,C
D000077726,Doripenem,CHEM,Leaf,C
D000077727,Ertapenem,CHEM,Leaf,C
D000077728,"Cilastatin, Imipenem Drug Combination",CHEM,Leaf,C
D000077731,Meropenem,CHEM,Leaf,C
D000077732,Fidaxomicin,CHEM,Leaf,C
D000077734,Gatifloxacin,CHEM,Leaf,C
D000077735,Gemifloxacin,CHEM,Leaf,C
D000077740,Procalcitonin,CHEM,Leaf,C
D000077743,Diterpene Alkaloids,CHEM,SubClass,C
D000077764,Dronedarone,CHEM,Leaf,C
D000077767,Panobinostat,CHEM,Leaf,C
D000077768,Ciclopirox,CHEM,Leaf,C
D000077769,Rilmenidine,CHEM,Leaf,C
D000077770,Amifampridine,CHEM,Leaf,C
D000077771,Methantheline,CHEM,Leaf,C
D000077784,Axitinib,CHEM,Leaf,C
D000077785,Tenecteplase,CHEM,Leaf,C
D000077786,Torsemide,CHEM,Leaf,C
D000077863,Homoharringtonine,CHEM,Leaf,C
D000077866,Clofarabine,CHEM,Leaf,C
D000077867,Tolcapone,CHEM,Leaf,C
D000077868,Atrasentan,CHEM,Leaf,C
D000077922,Thiamethoxam,CHEM,Leaf,C
D000077924,Palonosetron,CHEM,Leaf,C
D000077944,Alefacept,CHEM,Leaf,C
D000078102,Lumefantrine,CHEM,SubClass,C
D000078122,Eucalyptus Oil,CHEM,Leaf,C
D000078142,Tazobactam,CHEM,SubClass,C
D000078162,"Tobramycin, Dexamethasone Drug Combination",CHEM,Leaf,C
D000078183,Oxindoles,CHEM,Leaf,C
D000078222,Tinzaparin,CHEM,Leaf,C
D000078223,5-Methoxypsoralen,CHEM,Leaf,C
D000078224,Lenograstim,CHEM,Leaf,C
D000078262,Rifaximin,CHEM,Leaf,C
D000078304,Tigecycline,CHEM,Leaf,C
D000078305,Zonisamide,CHEM,Leaf,C
D000078306,Clobazam,CHEM,Leaf,C
D000078308,Tiagabine,CHEM,Leaf,C
D000078328,Felbamate,CHEM,Leaf,C
D000078330,Oxcarbazepine,CHEM,Leaf,C
D000078334,Lacosamide,CHEM,Leaf,C
D000078502,Meat Proteins,CHEM,SubClass,C
D000078503,Poultry Proteins,CHEM,Leaf,C
D000078504,"Fish Proteins, Dietary",CHEM,Leaf,C
D000078522,Grain Proteins,CHEM,SubClass,C
D000078562,Fruit Proteins,CHEM,SubClass,C
D000078563,Nut Proteins,CHEM,Leaf,C
D000078582,Shellfish Proteins,CHEM,Leaf,C
D000078723,Nuclear Receptor Interacting Protein 1,CHEM,Leaf,C
D000078724,Pea Proteins,CHEM,Leaf,C
D000078742,Substandard Drugs,CHEM,SubClass,C
D000078764,Milnacipran,CHEM,SubClass,C
D000078784,Vortioxetine,CHEM,Leaf,C
D000078785,Mirtazapine,CHEM,Leaf,C
D000078787,Neuroglobin,CHEM,Leaf,C
D000078789,Polyacetylene Polymer,CHEM,Leaf,C
D000078792,Midkine,CHEM,Leaf,C
D000078842,Cytoglobin,CHEM,Leaf,C
D000078862,Levomilnacipran,CHEM,Leaf,C
D000079,Acetaldehyde,CHEM,SubClass,C
D000079282,Vaccine Excipients,CHEM,Leaf,C
D000079522,E-Cigarette Vapor,CHEM,Leaf,C
D000079922,Copper Transport Proteins,CHEM,SubClass,C
D000079923,Copper Transporter 1,CHEM,Leaf,C
D000079962,"RNA, Circular",CHEM,Leaf,C
D000079963,Brentuximab Vedotin,CHEM,Leaf,C
D000079982,Gemtuzumab,CHEM,Leaf,C
D000080,Acetals,CHEM,Leaf,C
D000080002,Protein-Arginine Deiminase Type 4,CHEM,Leaf,C
D000080027,Cyclams,CHEM,Leaf,C
D000080044,Ado-Trastuzumab Emtansine,CHEM,Leaf,C
D000080045,Inotuzumab Ozogamicin,CHEM,Leaf,C
D000080062,Protein-Arginine Deiminase Type 1,CHEM,Leaf,C
D000080063,Protein-Arginine Deiminase Type 3,CHEM,Leaf,C
D000080064,Protein-Arginine Deiminase Type 2,CHEM,Leaf,C
D000080065,Protein-Arginine Deiminase Type 6,CHEM,Leaf,C
D000080083,SLC31 Proteins,CHEM,SubClass,C
D000080084,Calicheamicins,CHEM,SubClass,C
D000080224,"Animal Proteins, Dietary",CHEM,SubClass,C
D000080242,8-Hydroxy-2'-Deoxyguanosine,CHEM,Leaf,C
D000080309,"DNA, Environmental",CHEM,Leaf,C
D000080384,Allergoids,CHEM,Leaf,C
D000080385,Nanogels,CHEM,SubClass,C
D000080386,Microgels,CHEM,Leaf,C
D000080462,Acyclic Monoterpenes,CHEM,Leaf,C
D000080463,Sand,CHEM,Leaf,C
D000080505,"Trichothecenes, Type A",CHEM,SubClass,C
D000080506,Sialyl Lewis X Antigen,CHEM,Leaf,C
D000080545,Microplastics,CHEM,Leaf,C
D000080662,Phospholipid Hydroperoxide Glutathione Peroxidase,CHEM,Leaf,C
D000080743,Shape Memory Alloys,CHEM,Leaf,C
D000080745,Smart Materials,CHEM,SubClass,C
D000080762,Stimuli Responsive Polymers,CHEM,Leaf,C
D000080803,Biosolids,CHEM,Leaf,C
D000080864,Lactate Dehydrogenase 5,CHEM,Leaf,C
D000080865,Formins,CHEM,Leaf,C
D000080866,Nucleobindins,CHEM,Leaf,C
D000080867,Gingipain Cysteine Endopeptidases,CHEM,Leaf,C
D000080890,Duocarmycins,CHEM,Leaf,C
D000080905,Homeobox A10 Proteins,CHEM,Leaf,C
D000080908,Broadly Neutralizing Antibodies,CHEM,Leaf,C
D000080924,Aldehyde Dehydrogenase 1 Family,CHEM,Leaf,C
D000081,Acetamides,CHEM,SubClass,C
D000081004,Cyclopentane Monoterpenes,CHEM,SubClass,C
D000081005,Cyclohexane Monoterpenes,CHEM,SubClass,C
D000081007,Cymenes,CHEM,Leaf,C
D000081008,Bicyclic Monoterpenes,CHEM,SubClass,C
D000081014,Dihydrostilbenoids,CHEM,SubClass,C
D000081022,Sphingosine Phosphorylcholine Receptors,CHEM,Leaf,C
D000081025,Sphingosine-1-Phosphate Receptors,CHEM,Leaf,C
D000081026,Polyprenols,CHEM,Leaf,C
D000081031,Fatty Acid Elongases,CHEM,Leaf,C
D000081033,"Potassium Channels, Sodium-Activated",CHEM,Leaf,C
D000081035,Heterogeneous Nuclear Ribonucleoprotein D0,CHEM,Leaf,C
D000081062,Heme-Binding Proteins,CHEM,Leaf,C
D000081102,WAP Four-Disulfide Core Domain Protein 2,CHEM,Leaf,C
D000081203,Monoterpene Aldehydes and Ketones,CHEM,Leaf,C
D000081222,Monocyclic Sesquiterpenes,CHEM,SubClass,C
D000081223,Polycyclic Sesquiterpenes,CHEM,SubClass,C
D000081225,Stilbestrols,CHEM,SubClass,C
D000081226,Sennosides,CHEM,Leaf,C
D000081242,B-Cell Lymphoma 3 Protein,CHEM,Leaf,C
D000081247,CSK Tyrosine-Protein Kinase,CHEM,Leaf,C
D000081248,Allylbenzene Derivatives,CHEM,SubClass,C
D000081382,Pyruvate Dehydrogenase Acetyl-Transferring Kinase,CHEM,Leaf,C
D000081406,Cyclophilin D,CHEM,Leaf,C
D000081410,Germinal Center Kinases,CHEM,Leaf,C
D000081412,Myosin VIIa,CHEM,Leaf,C
D000081416,SecA Proteins,CHEM,Leaf,C
D000081442,"Trichothecenes, Type B",CHEM,Leaf,C
D000081443,"Trichothecenes, Type C",CHEM,Leaf,C
D000081503,Organoiron Compounds,CHEM,Leaf,C
D000082,Acetaminophen,CHEM,Leaf,C
D000082102,Immune Checkpoint Proteins,CHEM,SubClass,C
D000082582,Molecularly Imprinted Polymers,CHEM,Leaf,C
D000083,Acetanilides,CHEM,SubClass,C
D000083162,Mitochondrial Permeability Transition Pore,CHEM,Leaf,C
D000083462,Persistent Organic Pollutants,CHEM,Leaf,C
D000083722,Bacillus thuringiensis Toxins,CHEM,Leaf,C
D000083842,Masked Mycotoxins,CHEM,Leaf,C
D000084,Acetate Kinase,CHEM,Leaf,C
D000084282,HaCaT Cells,CHEM,Leaf,C
D000084522,T Follicular Helper Cells,CHEM,Leaf,C
D000084562,Retinyl Esters,CHEM,Leaf,C
D000084622,Sestrins,CHEM,Leaf,C
D000084922,Resistant Starch,CHEM,Leaf,C
D000085,Acetates,CHEM,SubClass,C
D000085064,"Receptors, Coronavirus",CHEM,Leaf,C
D000085082,Bacteriophage Receptors,CHEM,Leaf,C
D000085242,Viral Proteases,CHEM,SubClass,C
D000085822,Prolyl Oligopeptidases,CHEM,Leaf,C
D000085962,Angiotensin-Converting Enzyme 2,CHEM,Leaf,C
D000085982,Rhamnogalacturonans,CHEM,Leaf,C
D000086,Acetazolamide,CHEM,Leaf,C
D000086042,3C Viral Proteases,CHEM,SubClass,C
D000086062,Viral Papain-like Proteases,CHEM,SubClass,C
D000086082,Viroporin Proteins,CHEM,Leaf,C
D000086422,Coronavirus RNA-Dependent RNA Polymerase,CHEM,Leaf,C
D000086462,Coronavirus Nucleocapsid Proteins,CHEM,Leaf,C
D000086663,COVID-19 Vaccines,CHEM,SubClass,C
D000086782,Coronavirus 3C Proteases,CHEM,Leaf,C
D000086842,Uridylate-Specific Endoribonucleases,CHEM,Leaf,C
D000086862,Coronavirus M Proteins,CHEM,Leaf,C
D000086882,Coronavirus Papain-Like Proteases,CHEM,Leaf,C
D000086902,Viral Replicase Complex Proteins,CHEM,SubClass,C
D000086922,ADP-Ribose 1''-Phosphate Phosphatases,CHEM,Leaf,C
D000086968,Coronavirus Envelope Proteins,CHEM,Leaf,C
D000087443,Three Finger Toxins,CHEM,Leaf,C
D000087503,mRNA Vaccines,CHEM,SubClass,C
D000087504,Nucleic Acid-Based Vaccines,CHEM,SubClass,C
D000087522,Cyanobacteria Toxins,CHEM,SubClass,C
D000087527,Uremic Toxins,CHEM,Leaf,C
D000088342,Aerosolized Particles and Droplets,CHEM,Leaf,C
D000089,Acetic Anhydrides,CHEM,Leaf,C
D000089582,"Adjuvants, Vaccine",CHEM,Leaf,C
D000089622,Doublecortin Domain Proteins,CHEM,SubClass,C
D000089662,Doublecortin Protein,CHEM,Leaf,C
D000089703,Fibroblast Growth Factor-23,CHEM,Leaf,C
D000089742,Doublecortin-Like Kinases,CHEM,Leaf,C
