concept_code,concept_name,class_type,concept_class_id,standard_concept
N0000009966,Increased Respiratory Mucosal Edema,PE,SubClass,C
N0000009967,Increased Nasal and Sinus Mucosal Edema,PE,Leaf,C
N0000009968,Increased Pharyngeal Mucosal Edema,PE,Leaf,C
N0000009969,Increased Tracheo-Bronchial Mucosal Edema,PE,Leaf,C
N0000009970,Decreased Tracheo-Bronchial Mucosal Edema,PE,Leaf,C
N0000009971,Decreased Pharyngeal Mucosal Edema,PE,Leaf,C
N0000009972,Decreased Nasal and Sinus Mucosal Edema,PE,Leaf,C
N0000009973,Keratin Alteration,PE,SubClass,C
N0000009974,Increased Skin Keratinization,PE,Leaf,C
N0000009975,Urethra Smooth Muscle Tone Alteration,PE,SubClass,C
N0000009976,Decreased Urethra Smooth Muscle Tone,PE,Leaf,C
N0000009977,Increased Urethra Smooth Muscle Tone,PE,Leaf,C
N0000009978,Sebaceous Gland Alteration,PE,SubClass,C
N0000009979,Decreased Sebaceous Gland Quantity,PE,Leaf,C
N0000009980,Increased Sebaceous Gland Quantity,PE,Leaf,C
N0000009981,Increased Sebaceous Gland Activity,PE,Leaf,C
N0000009982,Decreased Sebaceous Gland Activity,PE,Leaf,C
N0000009989,Sperm Death Alteration,PE,SubClass,C
N0000009990,Increased Sperm Death,PE,Leaf,C
N0000010222,Sterol Metabolism Alteration,PE,SubClass,C
N0000010223,Sterol Synthesis Alteration,PE,SubClass,C
N0000010224,Decreased Sterol Synthesis,PE,Leaf,C
N0000010225,Increased Sterol Synthesis,PE,Leaf,C
N0000010228,Decreased Extracellular Communication,PE,SubClass,C
N0000010229,Increased Extracellular Communication,PE,SubClass,C
N0000010230,Extracellular Communication,PE,SubClass,C
N0000010231,Intracellular Communication,PE,SubClass,C
N0000010232,Decreased Growth Factor Activity,PE,Leaf,C
N0000010233,Increased Growth Factor Activity,PE,Leaf,C
N0000010235,Decreased Amino Acid Synthesis,PE,Leaf,C
N0000010236,Cholesterol Secretion Alteration,PE,SubClass,C
N0000010237,Decreased Cholesterol Secretion,PE,Leaf,C
N0000010238,Increased Cholesterol Secretion,PE,Leaf,C
N0000010239,Decreased Renal Urea Excretion,PE,Leaf,C
N0000010240,Increased Renal Urea Excretion,PE,Leaf,C
N0000010246,Decreased Polymorphonuclear Leukocyte Migration,PE,Leaf,C
N0000010247,Increased Polymorphonuclear Leukocyte Migration,PE,Leaf,C
N0000010248,Decreased Fibroblast Migration,PE,Leaf,C
N0000010249,Increased Fibroblast Migration,PE,Leaf,C
N0000010250,Vascular Permeability Alteration,PE,SubClass,C
N0000010251,Increased Vascular Permeability,PE,SubClass,C
N0000010252,Decreased Vascular Permeability,PE,SubClass,C
N0000010253,Decreased Capillary Permeability,PE,Leaf,C
N0000010254,Increased Capillary Permeability,PE,Leaf,C
N0000010268,Smooth Muscle Tone Alteration,PE,SubClass,C
N0000010269,Vascular Smooth Muscle Tone Alteration,PE,SubClass,C
N0000010270,Increased Vascular Smooth Muscle Tone,PE,Leaf,C
N0000010271,Decreased Vascular Smooth Muscle Tone,PE,Leaf,C
N0000010282,Skin Barrier Activity,PE,Leaf,C
N0000010283,Lengthen Conduction System Depolarization Time,PE,Leaf,C
N0000010284,Shorten Conduction System Depolarization Time,PE,Leaf,C
N0000010285,Lengthen Conduction System Repolarization Time,PE,Leaf,C
N0000010286,Shorten Conduction System Repolarization Time,PE,Leaf,C
N0000010287,Delay Conduction System Repolarization,PE,Leaf,C
N0000019996,DNA Alteration,PE,SubClass,C
N0000019997,DNA Methylation,PE,SubClass,C
N0000019998,DNA Methylation Increase,PE,Leaf,C
N0000019999,DNA Methylation Decrease,PE,Leaf,C
N0000020002,Vascular Alterations,PE,SubClass,C
N0000020003,Vascular Growth Alteration,PE,SubClass,C
N0000020004,Vascular Growth Increase,PE,Leaf,C
N0000020005,Vascular Growth Decrease,PE,Leaf,C
N0000020013,Cellular Growth Phase Reduction,PE,SubClass,C
N0000020020,Glycosphingolipid Synthesis Alteration,PE,SubClass,C
N0000020021,Glycosphingolipid Synthesis Increase,PE,Leaf,C
N0000020022,Glycosphingolipid Synthesis Decrease,PE,Leaf,C
N0000020040,Polysaccharide Metabolism Alteration,PE,SubClass,C
N0000020041,Glycosaminoglycan Metabolism Alteration,PE,SubClass,C
N0000020042,Glycosaminoglycan Metabolism Increase,PE,Leaf,C
N0000020043,Glycosaminoglycan Metabolism Decrease,PE,Leaf,C
N0000020051,Connective Tissue Permeability Alteration,PE,SubClass,C
N0000020052,Connective Tissue Permeability Alteration Increase,PE,Leaf,C
N0000020053,Connective Tissue Permeability Alteration Decrease,PE,Leaf,C
N0000020054,Bile Secretion Volume Alteration,PE,SubClass,C
N0000020055,Bile Secretion Composition Alteration,PE,SubClass,C
N0000020056,Increased Bile Iron Secretion,PE,Leaf,C
N0000020073,Dermal Regeneration Activity,PE,Leaf,C
N0000175085,Microtubule Inhibition,PE,Leaf,C
N0000175358,Diuresis Alteration,PE,SubClass,C
N0000175359,Increased Diuresis,PE,SubClass,C
N0000175360,Decreased Diuresis,PE,SubClass,C
N0000175366,Increased Diuresis at Loop of Henle,PE,SubClass,C
N0000175367,Decreased Diuresis at Loop of Henle,PE,SubClass,C
N0000175371,Appetite Alteration,PE,SubClass,C
N0000175372,Appetite Suppression,PE,Leaf,C
N0000175373,Appetite Stimulation,PE,Leaf,C
N0000175379,Arteriolar Vasodilation,PE,SubClass,C
N0000175380,Cerebral Arteriolar Vasodilation,PE,Leaf,C
N0000175381,Coronary Arteriolar Vasodilation,PE,Leaf,C
N0000175382,Cutaneous Arteriolar Vasodilation,PE,Leaf,C
N0000175383,Mucosal Arteriolar Vasodilation,PE,SubClass,C
N0000175384,Conjunctival Arteriolar Vasodilation,PE,Leaf,C
N0000175385,Genitourinary Arteriolar Vasodilation,PE,Leaf,C
N0000175386,Oropharyngeal Arteriolar Vasodilation,PE,Leaf,C
N0000175387,Respiratory Arteriolar Vasodilation,PE,Leaf,C
N0000175388,Muscular Arteriolar Vasodilation,PE,Leaf,C
N0000175389,Pulmonary Arteriolar Vasodilation,PE,Leaf,C
N0000175390,Renal Arteriolar Vasodilation,PE,SubClass,C
N0000175391,Renal Afferent Arteriolar Vasodilation,PE,Leaf,C
N0000175392,Renal Efferent Arteriolar Vasodilation,PE,Leaf,C
N0000175393,Splanchnic Arteriolar Vasodilation,PE,Leaf,C
N0000175394,Systemic Arteriolar Vasodilation,PE,Leaf,C
N0000175395,Arteriolar Vasoconstriction,PE,SubClass,C
N0000175396,Cerebral Arteriolar Vasoconstriction,PE,Leaf,C
N0000175397,Coronary Arteriolar Vasoconstriction,PE,Leaf,C
N0000175398,Cutaneous Arteriolar Vasoconstriction,PE,Leaf,C
N0000175399,Mucosal Arteriolar Vasoconstriction,PE,SubClass,C
N0000175400,Conjunctival Arteriolar Vasoconstriction,PE,Leaf,C
N0000175401,Genitourinary Arteriolar Vasoconstriction,PE,Leaf,C
N0000175402,Oropharyngeal Arteriolar Vasoconstriction,PE,Leaf,C
N0000175403,Respiratory Arteriolar Vasoconstriction,PE,Leaf,C
N0000175404,Muscular Arteriolar Vasoconstriction,PE,Leaf,C
N0000175405,Pulmonary Arteriolar Vasoconstriction,PE,Leaf,C
N0000175406,Renal Arteriolar Vasoconstriction,PE,SubClass,C
N0000175407,Renal Afferent Arteriolar Vasoconstriction,PE,Leaf,C
N0000175408,Renal Efferent Arteriolar Vasoconstriction,PE,Leaf,C
N0000175409,Splanchnic Arteriolar Vasoconstriction,PE,Leaf,C
N0000175410,Systemic Arteriolar Vasoconstriction,PE,Leaf,C
N0000175439,Analgesia,PE,Leaf,C
N0000175527,Inorganic Ion Absorption Alteration,PE,SubClass,C
N0000175528,Decreased Inorganic Ion Absorption,PE,SubClass,C
N0000175529,Decreased Copper Ion Absorption,PE,Leaf,C
N0000175550,Decreased Immunologic Activity,PE,SubClass,C
N0000175551,Increased Immunologic Activity,PE,SubClass,C
N0000175626,Hematological Cell Function Alteration,PE,SubClass,C
N0000175627,Mast Cell Function Alteration,PE,SubClass,C
N0000175628,Decreased Histamine Release,PE,Leaf,C
N0000175629,Increased Histamine Release,PE,Leaf,C
N0000175631,Fibrinolysis Alteration,PE,SubClass,C
N0000175632,Decreased Fibrinolysis,PE,Leaf,C
N0000175633,Increased Fibrinolysis,PE,SubClass,C
N0000175642,Autonomic Nervous System Activity Alteration,PE,SubClass,C
N0000175643,Autonomic Ganglionic Activity Alteration,PE,SubClass,C
N0000175644,Decreased Autonomic Ganglionic Activity,PE,Leaf,C
N0000175645,Increased Autonomic Ganglionic Activity,PE,Leaf,C
N0000175646,Parasympathetic Activity Alteration,PE,SubClass,C
N0000175647,Sympathetic Activity Alteration,PE,SubClass,C
N0000175648,Decreased Parasympathetic Activity,PE,SubClass,C
N0000175649,Increased Parasympathetic Activity,PE,SubClass,C
N0000175650,Decreased Sympathetic Activity,PE,SubClass,C
N0000175651,Increased Sympathetic Activity,PE,SubClass,C
N0000175672,Cellular Proliferation Alteration,PE,SubClass,C
N0000175673,Epithelial Proliferation Alteration,PE,SubClass,C
N0000175674,Endothelial Proliferation Alteration,PE,SubClass,C
N0000175675,Increased Epithelial Proliferation,PE,Leaf,C
N0000175676,Decreased Epithelial Proliferation,PE,Leaf,C
N0000175677,Increased Endothelial Proliferation,PE,Leaf,C
N0000175678,Decreased Endothelial Proliferation,PE,Leaf,C
N0000175724,Central Nervous System Activity Alteration,PE,SubClass,C
N0000175725,Peripheral Nervous System Activity Alteration,PE,SubClass,C
N0000175726,Neuromuscular Activity Alteration,PE,SubClass,C
N0000175727,Sensory System Activity Alteration,PE,SubClass,C
N0000175728,Central Nervous System Depression,PE,SubClass,C
N0000175729,Central Nervous System Stimulation,PE,SubClass,C
N0000175730,Centrally-mediated Muscle Relaxation,PE,Leaf,C
N0000175731,Neuromuscular Blockade,PE,SubClass,C
N0000175732,Neuromuscular Nondepolarizing Blockade,PE,Leaf,C
N0000175733,Neuromuscular Depolarizing Blockade,PE,Leaf,C
N0000175734,Striated Muscle Tone Alteration,PE,SubClass,C
N0000175735,Decreased Striated Muscle Tone,PE,Leaf,C
N0000175736,Increased Striated Muscle Tone,PE,Leaf,C
N0000175793,Decreased IgE Activity,PE,Leaf,C
N0000175829,Ovum Fertilization Alteration,PE,SubClass,C
N0000175830,Inhibit Ovum Fertilization,PE,Leaf,C
N0000175851,Depigmenting Activity,PE,SubClass,C
N0000175852,Melanocyte Destruction,PE,Leaf,C
N0000175892,Hemorrheologic Alteration,PE,SubClass,C
N0000175893,Decreased Blood Viscosity,PE,Leaf,C
N0000175894,Increased Blood Viscosity,PE,Leaf,C
N0000175914,Increased Coagulation Factor VIII Activity,PE,Leaf,C
N0000175915,Increased Coagulation Factor VIII Concentration,PE,Leaf,C
N0000175959,Peptide Metabolism Alteration,PE,SubClass,C
N0000175960,Increased Glutathione Concentration,PE,Leaf,C
N0000175965,Increased Prothrombin Activity,PE,Leaf,C
N0000175969,Increased Megakaryocyte Maturation,PE,Leaf,C
N0000175970,Increased Platelet Production,PE,Leaf,C
N0000175971,Decreased Megakaryocyte Maturation,PE,Leaf,C
N0000175972,Decreased Platelet Production,PE,Leaf,C
N0000175975,General Anesthesia,PE,Leaf,C
N0000175976,Local Anesthesia,PE,Leaf,C
N0000175977,Coagulation Activity Alteration,PE,SubClass,C
N0000175978,Decreased Coagulation Activity,PE,SubClass,C
N0000175979,Increased Coagulation Activity,PE,SubClass,C
N0000175982,Reversed Anticoagulation Activity,PE,Leaf,C
N0000178320,Hair Follicle Alteration,PE,SubClass,C
N0000178321,Increased Hair Growth,PE,Leaf,C
N0000178322,Decreased Hair Growth,PE,Leaf,C
N0000178323,Hematopoietic Stem Cell Function Alteration,PE,SubClass,C
N0000178324,Increased Hematopoietic Stem Cell Mobilization,PE,Leaf,C
N0000178325,Decreased Hematopoietic Stem Cell Mobilization,PE,Leaf,C
N0000178327,Lymphocyte Function Alteration,PE,SubClass,C
N0000178328,Increased Lymphocyte Activation,PE,SubClass,C
N0000178329,Decreased Lymphocyte Activation,PE,SubClass,C
N0000178476,Blood Pressure Alteration,PE,SubClass,C
N0000178477,Decreased Blood Pressure,PE,Leaf,C
N0000178478,Increased Blood Pressure,PE,Leaf,C
N0000182152,Lymphocyte Activity Modulation,PE,SubClass,C
N0000182153,T Lymphocyte Activity Modulation,PE,SubClass,C
N0000182154,T Lymphocyte Costimulation Activity Modulation,PE,SubClass,C
N0000182155,Decreased T Lymphocyte Activation,PE,SubClass,C
N0000182156,Decreased B Lymphocyte Activation,PE,Leaf,C
N0000182157,Increased T Lymphocyte Activation,PE,Leaf,C
N0000182158,Increased B Lymphocyte Activation,PE,Leaf,C
N0000182829,T Lymphocyte Costimulation Activity Blockade,PE,Leaf,C
N0000183363,Acquired Immunity,PE,SubClass,C
N0000183364,Actively Acquired Immunity,PE,SubClass,C
N0000183365,Passively Acquired Immunity,PE,Leaf,C
N0000183882,Monocyte Function Alteration,PE,SubClass,C
N0000183883,Increased Monocyte Activation,PE,SubClass,C
N0000183884,Increased Macrophage Proliferation,PE,Leaf,C
N0000184153,Increased Coagulation Factor IX Activity,PE,Leaf,C
N0000184154,Increased Coagulation Factor X Activity,PE,Leaf,C
N0000184155,Increased Fibrin Polymerization Activity,PE,Leaf,C
N0000184156,Increased Coagulation Factor VII Concentration,PE,Leaf,C
N0000184157,Increased Coagulation Factor IX Concentration,PE,Leaf,C
N0000184158,Increased Coagulation Factor X Concentration,PE,Leaf,C
N0000184159,Increased Fibrinogen Concentration,PE,Leaf,C
N0000184160,Increased Fibrin Concentration,PE,Leaf,C
N0000184161,Increased Prothrombin Concentration,PE,Leaf,C
N0000184306,Cell-mediated Immunity,PE,Leaf,C
N0000185001,Increased IgG Production,PE,SubClass,C
N0000185002,Humoral Immunity,PE,Leaf,C
N0000186107,Increased Hemagglutinin Inhibition Antibody Production,PE,Leaf,C
N0000193798,Increased Retinal Pigment Epithelium Function,PE,Leaf,C
N0000193799,Retinal Pigment Epithelium Alteration,PE,SubClass,C
N0000193978,Erythrocyte Function Alteration,PE,SubClass,C
N0000193979,Hemoglobin Function Restoration,PE,Leaf,C
