classId,className,classType
D005530,Foot Deformities,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070598,Anterior Cruciate Ligament Injuries,DISEASE
D007718,Knee Injuries,DISEASE
D007869,Leg Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070599,Shoulder Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070600,Tibial Meniscus Injuries,DISEASE
D007869,Leg Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070603,Coxa Magna,DISEASE
D001847,Bone Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000070604,Tarsal Coalition,DISEASE
D001847,Bone Diseases,DISEASE
D001848,"Bone Diseases, Developmental",DISEASE
D004413,Dysostoses,DISEASE
D005530,Foot Deformities,DISEASE
D005532,"Foot Deformities, Congenital",DISEASE
D009139,Musculoskeletal Abnormalities,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D013580,Synostosis,DISEASE
D017880,"Limb Deformities, Congenital",DISEASE
D038061,"Lower Extremity Deformities, Congenital",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070607,Morton Neuroma,DISEASE
D005534,Foot Diseases,DISEASE
D007592,Joint Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009437,Neuralgia,DISEASE
D009461,Neurologic Manifestations,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D010146,Pain,DISEASE
D010523,Peripheral Nervous System Diseases,DISEASE
D012816,Signs and Symptoms,DISEASE
D012871,Skin Diseases,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D037061,Metatarsalgia,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070617,"Microtrauma, Physical",DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070624,Brain Contusion,DISEASE
D000070642,"Brain Injuries, Traumatic",DISEASE
D001927,Brain Diseases,DISEASE
D001930,Brain Injuries,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D003288,Contusions,DISEASE
D006259,Craniocerebral Trauma,DISEASE
D009422,Nervous System Diseases,DISEASE
D014947,Wounds and Injuries,DISEASE
D014949,"Wounds, Nonpenetrating",DISEASE
D020196,"Trauma, Nervous System",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070625,"Brain Injuries, Diffuse",DISEASE
D001927,Brain Diseases,DISEASE
D001930,Brain Injuries,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D006259,Craniocerebral Trauma,DISEASE
D009422,Nervous System Diseases,DISEASE
D014947,Wounds and Injuries,DISEASE
D020196,"Trauma, Nervous System",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070627,Chronic Traumatic Encephalopathy,DISEASE
D000070642,"Brain Injuries, Traumatic",DISEASE
D001925,"Brain Damage, Chronic",DISEASE
D001927,Brain Diseases,DISEASE
D001930,Brain Injuries,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D002908,Chronic Disease,DISEASE
D006259,Craniocerebral Trauma,DISEASE
D009422,Nervous System Diseases,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014947,Wounds and Injuries,DISEASE
D019636,Neurodegenerative Diseases,DISEASE
D020196,"Trauma, Nervous System",DISEASE
D020208,"Brain Injury, Chronic",DISEASE
D020969,Disease Attributes,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070630,"Diastasis, Muscle",DISEASE
D004204,Joint Dislocations,DISEASE
D007592,Joint Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070631,"Diastasis, Bone",DISEASE
D004204,Joint Dislocations,DISEASE
D007592,Joint Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070599,Shoulder Injuries,DISEASE
D000070636,Rotator Cuff Injuries,DISEASE
D012421,Rupture,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070639,Elbow Tendinopathy,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D052256,Tendinopathy,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070642,"Brain Injuries, Traumatic",DISEASE
D001927,Brain Diseases,DISEASE
D001930,Brain Injuries,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D006259,Craniocerebral Trauma,DISEASE
D009422,Nervous System Diseases,DISEASE
D014947,Wounds and Injuries,DISEASE
D020196,"Trauma, Nervous System",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070656,Rotator Cuff Tear Arthropathy,DISEASE
D000070657,Crystal Arthropathies,DISEASE
D001168,Arthritis,DISEASE
D002805,Chondrocalcinosis,DISEASE
D007592,Joint Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070657,Crystal Arthropathies,DISEASE
D007592,Joint Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070676,Enthesopathy,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D052256,Tendinopathy,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070779,Giant Cell Tumor of Tendon Sheath,DISEASE
D003240,Connective Tissue Diseases,DISEASE
D005870,Giant Cell Tumors,DISEASE
D007592,Joint Diseases,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009369,Neoplasms,DISEASE
D009370,Neoplasms by Histologic Type,DISEASE
D009372,"Neoplasms, Connective Tissue",DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D013585,Synovitis,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D018204,"Neoplasms, Connective and Soft Tissue",DISEASE
D052256,Tendinopathy,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000070599,Shoulder Injuries,DISEASE
D000070896,Bankart Lesions,DISEASE
D012784,Shoulder Fractures,DISEASE
D014947,Wounds and Injuries,DISEASE
D050723,"Fractures, Bone",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071017,Hyperekplexia,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000071056,Anorectal Malformations,DISEASE
D004065,Digestive System Abnormalities,DISEASE
D004066,Digestive System Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071057,Tardive Dyskinesia,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D004409,"Dyskinesia, Drug-Induced",DISEASE
D009069,Movement Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D011041,Poisoning,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020258,Neurotoxicity Syndromes,DISEASE
D020820,Dyskinesias,DISEASE
D064419,Chemically-Induced Disorders,DISEASE
D064420,Drug-Related Side Effects and Adverse Reactions,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071064,"Alert Fatigue, Health Personnel",DISEASE
D001290,Attitude,DISEASE
D001291,Attitude of Health Personnel,DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001526,Behavioral Symptoms,DISEASE
D005221,Fatigue,DISEASE
D005222,Mental Fatigue,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071067,"Pneumonia, Necrotizing",DISEASE
D007239,Infections,DISEASE
D008171,Lung Diseases,DISEASE
D011014,Pneumonia,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012141,Respiratory Tract Infections,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071069,Multiple Chronic Conditions,DISEASE
D002908,Chronic Disease,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020969,Disease Attributes,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071070,Familial Multiple Lipomatosis,DISEASE
D008068,Lipomatosis,DISEASE
D008659,Metabolic Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D012871,Skin Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D052439,Lipid Metabolism Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071071,Microaneurysm,DISEASE
D000783,Aneurysm,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071072,Acute Febrile Encephalopathy,DISEASE
D001927,Brain Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071074,Neonatal Sepsis,DISEASE
D007232,"Infant, Newborn, Diseases",DISEASE
D007239,Infections,DISEASE
D007249,Inflammation,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D010335,Pathologic Processes,DISEASE
D012769,Shock,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D018746,Systemic Inflammatory Response Syndrome,DISEASE
D018805,Sepsis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071075,Small Fiber Neuropathy,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D010523,Peripheral Nervous System Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071078,"Stenosis, Pulmonary Vein",DISEASE
D002318,Cardiovascular Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071079,"Stenosis, Pulmonary Artery",DISEASE
D001157,Arterial Occlusive Diseases,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071243,Zika Virus Infection,DISEASE
D000079426,Vector Borne Diseases,DISEASE
D001102,Arbovirus Infections,DISEASE
D007239,Infections,DISEASE
D012327,RNA Virus Infections,DISEASE
D014777,Virus Diseases,DISEASE
D018177,Flavivirus Infections,DISEASE
D018178,Flaviviridae Infections,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071257,Emergence Delirium,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001523,Mental Disorders,DISEASE
D003221,Confusion,DISEASE
D003693,Delirium,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D010335,Pathologic Processes,DISEASE
D011183,Postoperative Complications,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D019954,Neurobehavioral Manifestations,DISEASE
D019965,Neurocognitive Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071277,"Harassment, Non-Sexual",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D012919,Social Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071297,Acute Retroviral Syndrome,DISEASE
D000086982,Blood-Borne Infections,DISEASE
D003141,Communicable Diseases,DISEASE
D007153,Immunologic Deficiency Syndromes,DISEASE
D007154,Immune System Diseases,DISEASE
D007239,Infections,DISEASE
D010335,Pathologic Processes,DISEASE
D012192,Retroviridae Infections,DISEASE
D012327,RNA Virus Infections,DISEASE
D012749,Sexually Transmitted Diseases,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014777,Virus Diseases,DISEASE
D015229,"Sexually Transmitted Diseases, Viral",DISEASE
D015658,HIV Infections,DISEASE
D016180,Lentivirus Infections,DISEASE
D020969,Disease Attributes,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071298,Body Remains,DISEASE
D003643,Death,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071378,Bunion,DISEASE
D005530,Foot Deformities,DISEASE
D005531,"Foot Deformities, Acquired",DISEASE
D009140,Musculoskeletal Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071380,"Fibromatosis, Plantar",DISEASE
D003240,Connective Tissue Diseases,DISEASE
D003286,Contracture,DISEASE
D005350,Fibroma,DISEASE
D005534,Foot Diseases,DISEASE
D007592,Joint Diseases,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009369,Neoplasms,DISEASE
D009370,Neoplasms by Histologic Type,DISEASE
D009372,"Neoplasms, Connective Tissue",DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D012871,Skin Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D018204,"Neoplasms, Connective and Soft Tissue",DISEASE
D018218,"Neoplasms, Fibrous Tissue",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071437,Axon Guidance,DISEASE
D000071446,Neuronal Outgrowth,DISEASE
D005314,Embryonic and Fetal Development,DISEASE
D012098,Reproduction,DISEASE
D038081,Organogenesis,DISEASE
D055495,Neurogenesis,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071442,Taxis Response,DISEASE
D000072458,"Orientation, Spatial",DISEASE
D000223,"Adaptation, Psychological",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001522,"Behavior, Animal",DISEASE
D009949,Orientation,DISEASE
D013037,Spatial Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071442,Taxis Response,DISEASE
D000071444,Phototaxis,DISEASE
D000072458,"Orientation, Spatial",DISEASE
D000223,"Adaptation, Psychological",DISEASE
D001519,Behavior,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001522,"Behavior, Animal",DISEASE
D009949,Orientation,DISEASE
D013037,Spatial Behavior,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071446,Neuronal Outgrowth,DISEASE
D005314,Embryonic and Fetal Development,DISEASE
D012098,Reproduction,DISEASE
D038081,Organogenesis,DISEASE
D055495,Neurogenesis,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071446,Neuronal Outgrowth,DISEASE
D000071448,Axon Fasciculation,DISEASE
D005314,Embryonic and Fetal Development,DISEASE
D012098,Reproduction,DISEASE
D038081,Organogenesis,DISEASE
D055495,Neurogenesis,DISEASE
D055703,Reproductive Physiological Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
D000071497,"Immunogenicity, Vaccine",DISEASE
D055633,Immune System Phenomena,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071562,"Fractures, Avulsion",DISEASE
D014947,Wounds and Injuries,DISEASE
D050723,"Fractures, Bone",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071576,Crush Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000071697,Cellulite,DISEASE
D012816,Signs and Symptoms,DISEASE
D012877,Skin Manifestations,DISEASE
