rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
15996,mirtazapine,IN,108430001,Mirtazapine-containing product,DIRECT,http://snomed.info/id/108430001,11430001
6646,maprotiline,IN,32823007,Maprotiline-containing product,DIRECT,http://snomed.info/id/32823007,11430001
6929,mianserin,IN,96200003,Mianserin-containing product,DIRECT,http://snomed.info/id/96200003,11430001
10362,teniposide,IN,7959004,Teniposide-containing product,DIRECT,http://snomed.info/id/7959004,1143210009
4179,etoposide,IN,56928005,Etoposide-containing product,DIRECT,http://snomed.info/id/56928005,1143210009
1094833,ipilimumab,IN,704649006,Ipilimumab-containing product,DIRECT,http://snomed.info/id/704649006,1144210000
1147320,brentuximab vedotin,IN,714671006,Brentuximab vedotin-containing product,DIRECT,http://snomed.info/id/714671006,1144210000
117055,alemtuzumab,IN,391632007,Alemtuzumab-containing product,DIRECT,http://snomed.info/id/391632007,1144210000
121191,rituximab,IN,108809004,Rituximab-containing product,DIRECT,http://snomed.info/id/108809004,1144210000
1294580,gemtuzumab ozogamicin,IN,386640004,Gemtuzumab ozogamicin-containing product,DIRECT,http://snomed.info/id/386640004,1144210000
1298944,pertuzumab,IN,704227006,Pertuzumab-containing product,DIRECT,http://snomed.info/id/704227006,1144210000
1371041,ado-trastuzumab emtansine,PIN,896752005,Trastuzumab emtansine-containing product,DIRECT,http://snomed.info/id/896752005,1144210000
1535922,ramucirumab,IN,704260009,Ramucirumab-containing product,DIRECT,http://snomed.info/id/704260009,1144210000
1547545,pembrolizumab,IN,763541003,Pembrolizumab-containing product,DIRECT,http://snomed.info/id/763541003,1144210000
1597258,blinatumomab,IN,774173007,Blinatumomab-containing product,DIRECT,http://snomed.info/id/774173007,1144210000
1597876,nivolumab,IN,704192000,Nivolumab-containing product,DIRECT,http://snomed.info/id/704192000,1144210000
1606274,dinutuximab,IN,763590003,Dinutuximab-containing product,DIRECT,http://snomed.info/id/763590003,1144210000
1721947,daratumumab,IN,781328004,Daratumumab-containing product,DIRECT,http://snomed.info/id/781328004,1144210000
1723738,necitumumab,IN,781320006,Necitumumab-containing product,DIRECT,http://snomed.info/id/781320006,1144210000
1726104,elotuzumab,IN,781350003,Elotuzumab-containing product,DIRECT,http://snomed.info/id/781350003,1144210000
1792776,atezolizumab,IN,763505003,Atezolizumab-containing product,DIRECT,http://snomed.info/id/763505003,1144210000
1855735,olaratumab,IN,763546008,Olaratumab-containing product,DIRECT,http://snomed.info/id/763546008,1144210000
1875534,avelumab,IN,763506002,Avelumab-containing product,DIRECT,http://snomed.info/id/763506002,1144210000
1919503,durvalumab,IN,763588004,Durvalumab-containing product,DIRECT,http://snomed.info/id/763588004,1144210000
1942950,inotuzumab ozogamicin,IN,763600004,Inotuzumab ozogamicin-containing product,DIRECT,http://snomed.info/id/763600004,1144210000
2054068,mogamulizumab,IN,773521007,Mogamulizumab-containing product,DIRECT,http://snomed.info/id/773521007,1144210000
2058826,cemiplimab,IN,781611008,Cemiplimab-containing product,DIRECT,http://snomed.info/id/781611008,1144210000
2099295,moxetumomab pasudotox,IN,781155001,Moxetumomab pasudotox-containing product,DIRECT,http://snomed.info/id/781155001,1144210000
2174090,polatuzumab vedotin,IN,788329003,Polatuzumab vedotin-containing product,DIRECT,http://snomed.info/id/788329003,1144210000
224905,trastuzumab,IN,327397006,Trastuzumab-containing product,DIRECT,http://snomed.info/id/327397006,1144210000
2267582,trastuzumab deruxtecan,PIN,838478007,Trastuzumab deruxtecan-containing product,DIRECT,http://snomed.info/id/838478007,1144210000
2277607,enfortumab vedotin,PIN,836465002,Enfortumab vedotin-containing product,DIRECT,http://snomed.info/id/836465002,1144210000
2282018,isatuximab,IN,860769009,Isatuximab-containing product,DIRECT,http://snomed.info/id/860769009,1144210000
2360232,sacituzumab govitecan,PIN,871812009,Sacituzumab govitecan-containing product,DIRECT,http://snomed.info/id/871812009,1144210000
2387211,tafasitamab,IN,896714009,Tafasitamab-containing product,DIRECT,http://snomed.info/id/896714009,1144210000
2387834,belantamab mafodotin,IN,896748005,Belantamab mafodotin-containing product,DIRECT,http://snomed.info/id/896748005,1144210000
2473851,margetuximab,IN,1144506004,Margetuximab-containing product,DIRECT,http://snomed.info/id/1144506004,1144210000
2474039,naxitamab,IN,1137667005,Naxitamab-containing product,DIRECT,http://snomed.info/id/1137667005,1144210000
253337,bevacizumab,IN,409405006,Bevacizumab-containing product,DIRECT,http://snomed.info/id/409405006,1144210000
2539967,dostarlimab,IN,1156880006,Dostarlimab-containing product,DIRECT,http://snomed.info/id/1156880006,1144210000
2540964,loncastuximab tesirine,IN,1157144003,Loncastuximab tesirine-containing product,DIRECT,http://snomed.info/id/1157144003,1144210000
262323,ibritumomab tiuxetan,IN,385546007,Ibritumomab tiuxetan-containing product,DIRECT,http://snomed.info/id/385546007,1144210000
263010,tositumomab,IN,404835009,Tositumomab-containing product,DIRECT,http://snomed.info/id/404835009,1144210000
263034,panitumumab,IN,424401006,Panitumumab-containing product,DIRECT,http://snomed.info/id/424401006,1144210000
318341,cetuximab,IN,409401002,Cetuximab-containing product,DIRECT,http://snomed.info/id/409401002,1144210000
712566,ofatumumab,IN,444609007,Ofatumumab-containing product,DIRECT,http://snomed.info/id/444609007,1144210000
974779,obinutuzumab,IN,715547003,Obinutuzumab-containing product,DIRECT,http://snomed.info/id/715547003,1144210000
27729,iodixanol,IN,353962003,Iodixanol-containing product,DIRECT,http://snomed.info/id/353962003,1144611009
27781,iopromide,IN,353903006,Iopromide-containing product,DIRECT,http://snomed.info/id/353903006,1144611009
27792,ioversol,IN,109222009,Ioversol-containing product,DIRECT,http://snomed.info/id/109222009,1144611009
27793,ioxilan,IN,409484007,Ioxilan-containing product,DIRECT,http://snomed.info/id/409484007,1144611009
3319,diatrizoate,IN,12335007,Diatrizoate-containing product,DIRECT,http://snomed.info/id/12335007,1144611009
4125,ethiodized oil,IN,410868001,Ethiodized oil-containing product,DIRECT,http://snomed.info/id/410868001,1144611009
51474,iotrolan,IN,353919004,Iotrolan-containing product,DIRECT,http://snomed.info/id/353919004,1144611009
5936,iodipamide,IN,73212002,Iodipamide-containing product,DIRECT,http://snomed.info/id/73212002,1144611009
5956,iohexol,IN,109218004,Iohexol-containing product,DIRECT,http://snomed.info/id/109218004,1144611009
5966,iopamidol,IN,109219007,Iopamidol-containing product,DIRECT,http://snomed.info/id/109219007,1144611009
5967,iopanoic acid,IN,76155001,Iopanoic acid-containing product,DIRECT,http://snomed.info/id/76155001,1144611009
5970,iothalamate,IN,353912008,Iothalamate-containing product,DIRECT,http://snomed.info/id/353912008,1144611009
5973,ioxaglate,IN,353924001,Ioxaglate-containing product,DIRECT,http://snomed.info/id/353924001,1144611009
5976,ipodate,IN,773169004,Ipodate-containing product,DIRECT,http://snomed.info/id/773169004,1144611009
6920,metrizamide,IN,414693007,Metrizamide-containing product,DIRECT,http://snomed.info/id/414693007,1144611009
87639,iobitridol,IN,715519002,Iobitridol-containing product,DIRECT,http://snomed.info/id/715519002,1144611009
10689,tramadol,IN,108507005,Tramadol-containing product,DIRECT,http://snomed.info/id/108507005,1149498006
1116632,ticagrelor,IN,704464003,Ticagrelor-containing product,DIRECT,http://snomed.info/id/704464003,1149498006
11196,viloxazine,IN,349857003,Viloxazine-containing product,DIRECT,http://snomed.info/id/349857003,1149498006
1306286,elvitegravir,IN,714795001,Elvitegravir-containing product,DIRECT,http://snomed.info/id/714795001,1149498006
1368154,ethylene oxide,IN,711135007,Ethylene oxide-containing product,DIRECT,http://snomed.info/id/711135007,1149498006
141704,everolimus,IN,428127005,Everolimus-containing product,DIRECT,http://snomed.info/id/428127005,1149498006
1492727,apremilast,IN,714684002,Apremilast-containing product,DIRECT,http://snomed.info/id/714684002,1149498006
16521,adefovir,IN,412073001,Adefovir-containing product,DIRECT,http://snomed.info/id/412073001,1149498006
17145,monobenzone,IN,414760009,Hydroquinone monobenzyl ether-containing product,DIRECT,http://snomed.info/id/414760009,1149498006
1734630,grazoprevir,IN,816104003,Grazoprevir-containing product,DIRECT,http://snomed.info/id/816104003,1149498006
1799206,velpatasvir,IN,816105002,Velpatasvir-containing product,DIRECT,http://snomed.info/id/816105002,1149498006
1865953,crisaborole,IN,763593001,Crisaborole-containing product,DIRECT,http://snomed.info/id/763593001,1149498006
214824,sevelamer,IN,329195003,Sevelamer-containing product,DIRECT,http://snomed.info/id/329195003,1149498006
27340,desflurane,IN,108393001,Desflurane-containing product,DIRECT,http://snomed.info/id/108393001,1149498006
31448,nabumetone,IN,108508000,Nabumetone-containing product,DIRECT,http://snomed.info/id/108508000,1149498006
3289,dextromethorphan,IN,2016004,Dextromethorphan-containing product,DIRECT,http://snomed.info/id/2016004,1149498006
337525,erlotinib,IN,414122006,Erlotinib-containing product,DIRECT,http://snomed.info/id/414122006,1149498006
34347,pramoxine,IN,31872002,Pramoxine-containing product,DIRECT,http://snomed.info/id/31872002,1149498006
35302,sirolimus,IN,116109004,Sirolimus-containing product,DIRECT,http://snomed.info/id/116109004,1149498006
36453,sevoflurane,IN,108395008,Sevoflurane-containing product,DIRECT,http://snomed.info/id/108395008,1149498006
38400,atomoxetine,IN,407038000,Atomoxetine-containing product,DIRECT,http://snomed.info/id/407038000,1149498006
38404,topiramate,IN,108400009,Topiramate-containing product,DIRECT,http://snomed.info/id/108400009,1149498006
38409,toremifene,IN,96378009,Toremifene-containing product,DIRECT,http://snomed.info/id/96378009,1149498006
3920,enflurane,IN,32313007,Enflurane-containing product,DIRECT,http://snomed.info/id/32313007,1149498006
4109,ethacrynic acid,PIN,81947000,Ethacrynic acid-containing product,DIRECT,http://snomed.info/id/81947000,1149498006
4132,ethoglucid,IN,326748008,Etoglucid-containing product,DIRECT,http://snomed.info/id/326748008,1149498006
4550,fosfomycin,IN,108720006,Fosfomycin-containing product,DIRECT,http://snomed.info/id/108720006,1149498006
4719,gemfibrozil,IN,35282000,Gemfibrozil-containing product,DIRECT,http://snomed.info/id/35282000,1149498006
473298,firocoxib,IN,424766004,Firocoxib-containing product,DIRECT,http://snomed.info/id/424766004,1149498006
475969,etravirine,IN,432221004,Etravirine-containing product,DIRECT,http://snomed.info/id/432221004,1149498006
5031,guaiacol,IN,424656002,Guaiacol-containing product,DIRECT,http://snomed.info/id/424656002,1149498006
5032,guaifenesin,IN,386184000,Guaifenesin-containing product,DIRECT,http://snomed.info/id/386184000,1149498006
53694,nimesulide,IN,703480002,Nimesulide-containing product,DIRECT,http://snomed.info/id/703480002,1149498006
56795,sufentanil,IN,370275005,Sufentanil-containing product,DIRECT,http://snomed.info/id/370275005,1149498006
5781,indomethacin,IN,60149003,Indomethacin-containing product,DIRECT,http://snomed.info/id/60149003,1149498006
59078,metaxalone,IN,404863006,Metaxalone-containing product,DIRECT,http://snomed.info/id/404863006,1149498006
6026,isoflurane,IN,66492008,Isoflurane-containing product,DIRECT,http://snomed.info/id/66492008,1149498006
60842,reboxetine,IN,321995004,Reboxetine-containing product,DIRECT,http://snomed.info/id/321995004,1149498006
7145,mycophenolic acid,IN,409331009,Mycophenolic acid-containing product,DIRECT,http://snomed.info/id/409331009,1149498006
7715,orphenadrine,IN,35035001,Orphenadrine-containing product,DIRECT,http://snomed.info/id/35035001,1149498006
89552,phenoxyethanol,IN,424614001,Phenoxyethanol-containing product,DIRECT,http://snomed.info/id/424614001,1149498006
11516,doxercalciferol,IN,126234006,Doxercalciferol-containing product,DIRECT,http://snomed.info/id/126234006,11563006
12062,alfacalcidol,IN,329325000,Alfacalcidol-containing product,INDIRECT,http://snomed.info/id/329325000,11563006
1889,calcifediol,IN,88519001,Calcifediol-containing product,INDIRECT,http://snomed.info/id/88519001,11563006
1894,calcitriol,IN,68206008,Calcitriol-containing product,INDIRECT,http://snomed.info/id/68206008,11563006
2418,cholecalciferol,IN,108943009,Cholecalciferol-containing product,DIRECT,http://snomed.info/id/108943009,11563006
29365,calcipotriene,IN,126232005,Calcipotriol-containing product,DIRECT,http://snomed.info/id/126232005,11563006
3429,dihydrotachysterol,IN,20237006,Dihydrotachysterol-containing product,DIRECT,http://snomed.info/id/20237006,11563006
4018,ergocalciferol,IN,71516007,Ergocalciferol-containing product,DIRECT,http://snomed.info/id/71516007,11563006
73710,paricalcitol,IN,126233000,Paricalcitol-containing product,DIRECT,http://snomed.info/id/126233000,11563006
10753,tretinoin,IN,54972005,Tretinoin-containing product,DIRECT,http://snomed.info/id/54972005,116085009
11246,vitamin A,IN,82156005,Retinol-containing product,INDIRECT,http://snomed.info/id/82156005,116085009
16818,acitretin,IN,108914001,Acitretin-containing product,DIRECT,http://snomed.info/id/108914001,116085009
19143,beta carotene,IN,329507006,Betacarotene-containing product,INDIRECT,http://snomed.info/id/329507006,116085009
2205637,trifarotene,IN,818975009,Trifarotene-containing product,DIRECT,http://snomed.info/id/818975009,116085009
233272,bexarotene,IN,116346006,Bexarotene-containing product,DIRECT,http://snomed.info/id/116346006,116085009
4182,etretinate,IN,108912002,Etretinate-containing product,DIRECT,http://snomed.info/id/108912002,116085009
60223,adapalene,IN,108903004,Adapalene-containing product,DIRECT,http://snomed.info/id/108903004,116085009
6064,isotretinoin,IN,38314008,Isotretinoin-containing product,DIRECT,http://snomed.info/id/38314008,116085009
81864,alitretinoin,IN,409488005,Alitretinoin-containing product,DIRECT,http://snomed.info/id/409488005,116085009
83947,tazarotene,IN,108906007,Tazarotene-containing product,DIRECT,http://snomed.info/id/108906007,116085009
10759,triamcinolone,IN,6028009,Triamcinolone-containing product,DIRECT,http://snomed.info/id/6028009,116596006
108088,alclometasone,IN,116570009,Alclometasone-containing product,DIRECT,http://snomed.info/id/116570009,116596006
108091,fluclorolone,IN,116583005,Fluclorolone-containing product,DIRECT,http://snomed.info/id/116583005,116596006
108118,mometasone,IN,75203002,Mometasone-containing product,DIRECT,http://snomed.info/id/75203002,116596006
1347,beclomethasone,IN,1389007,Beclomethasone-containing product,DIRECT,http://snomed.info/id/1389007,116596006
1514,betamethasone,IN,29896003,Betamethasone-containing product,DIRECT,http://snomed.info/id/29896003,116596006
1537799,melengestrol,IN,96360004,Melengestrol-containing product,DIRECT,http://snomed.info/id/96360004,116596006
17652,amcinonide,IN,420859004,Amcinonide-containing product,DIRECT,http://snomed.info/id/420859004,116596006
19831,budesonide,IN,108622005,Budesonide-containing product,DIRECT,http://snomed.info/id/108622005,116596006
21249,clocortolone,IN,413870009,Clocortolone-containing product,DIRECT,http://snomed.info/id/413870009,116596006
23043,difluprednate,IN,440063000,Difluprednate-containing product,DIRECT,http://snomed.info/id/440063000,116596006
236650,fluprednidene,IN,414277005,Fluprednidene-containing product,DIRECT,http://snomed.info/id/414277005,116596006
