classId,className,classType
N0000008804,Decreased Peripheral Nervous System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000008397,Decreased Autonomic Nervous System CCK Activity,PE
N0000008449,Decreased CCK Activity,PE
N0000008805,Decreased Peripheral Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008398,Decreased Autonomic Nervous System Disorganized Electrical Activity,PE
N0000008578,Decreased Disorganized Electrical Activity,PE
N0000008806,Decreased Peripheral Nervous System Disorganized Electrical Activity,PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008399,Decreased Autonomic Nervous System Dopamine Activity,PE
N0000008588,Decreased Dopamine Activity,PE
N0000008807,Decreased Peripheral Nervous System Dopamine Activity,PE
N0000009025,Dopamine Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008400,Decreased Autonomic Nervous System Dynorphin Activity,PE
N0000008589,Decreased Dynorphin Activity,PE
N0000008808,Decreased Peripheral Nervous System Dynorphin Activity,PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008401,Decreased Autonomic Nervous System Endorphin Activity,PE
N0000008597,Decreased Endorphin Activity,PE
N0000008809,Decreased Peripheral Nervous System Endorphin Activity,PE
N0000009038,Endorphin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008402,Decreased Autonomic Nervous System Enkephalin Activity,PE
N0000008599,Decreased Enkephalin Activity,PE
N0000008810,Decreased Peripheral Nervous System Enkephalin Activity,PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008403,Decreased Autonomic Nervous System Epinephrine Activity,PE
N0000008623,Decreased Epinephrine Activity,PE
N0000008811,Decreased Peripheral Nervous System Epinephrine Activity,PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008404,Decreased Autonomic Nervous System GABA Activity,PE
N0000008631,Decreased GABA Activity,PE
N0000008812,Decreased Peripheral Nervous System GABA Activity,PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008405,Decreased Autonomic Nervous System Gastrin Activity,PE
N0000008642,Decreased Gastrin Activity,PE
N0000008813,Decreased Peripheral Nervous System Gastrin Activity,PE
N0000009056,Gastrin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008406,Decreased Autonomic Nervous System Glutamate Activity,PE
N0000008648,Decreased Glutamate Activity,PE
N0000008814,Decreased Peripheral Nervous System Glutamate Activity,PE
N0000009062,Glutamate Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008407,Decreased Autonomic Nervous System Glycine Activity,PE
N0000008649,Decreased Glycine Activity,PE
N0000008815,Decreased Peripheral Nervous System Glycine Activity,PE
N0000009063,Glycine Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008408,Decreased Autonomic Nervous System Histamine Activity,PE
N0000008657,Decreased Histamine Activity,PE
N0000008660,Decreased Immunologically Active Biogenic Amine Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000008816,Decreased Peripheral Nervous System Histamine Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008409,Decreased Autonomic Nervous System Nerve Growth Factor Activity,PE
N0000008761,Decreased Nerve Growth Factor Activity,PE
N0000008817,Decreased Peripheral Nervous System Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008410,Decreased Autonomic Nervous System Neurotensin Activity,PE
N0000008762,Decreased Neurotensin Activity,PE
N0000008818,Decreased Peripheral Nervous System Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008411,Decreased Autonomic Nervous System Nitric Oxide Activity,PE
N0000008763,Decreased Nitric Oxide Activity,PE
N0000008819,Decreased Peripheral Nervous System Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008412,Decreased Autonomic Nervous System Norepinephrine Activity,PE
N0000008764,Decreased Norepinephrine Activity,PE
N0000008820,Decreased Peripheral Nervous System Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008413,Decreased Autonomic Nervous System Organized Electrical Activity,PE
N0000008768,Decreased Organized Electrical Activity,PE
N0000008821,Decreased Peripheral Nervous System Organized Electrical Activity,PE
N0000009027,Electrical Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000008414,Decreased Autonomic Nervous System Serotonin Activity,PE
N0000008660,Decreased Immunologically Active Biogenic Amine Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000008822,Decreased Peripheral Nervous System Serotonin Activity,PE
N0000008893,Decreased Serotonin Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175550,Decreased Immunologic Activity,PE
N0000008415,Decreased Autonomic Nervous System Substance P Activity,PE
N0000008823,Decreased Peripheral Nervous System Substance P Activity,PE
N0000008973,Decreased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000008416,Decreased Autonomic Nervous System VIP Activity,PE
N0000008824,Decreased Peripheral Nervous System VIP Activity,PE
N0000009015,Decreased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000008417,Decreased B Lymphocyte Destruction,PE
N0000008655,Decreased Hematological Cell Destruction,PE
N0000008698,Decreased Lymphocyte Cell Destruction,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009066,Hematological Cell Destruction Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008418,Decreased B Lymphocyte Production,PE
N0000008656,Decreased Hematopoiesis,PE
N0000008699,Decreased Lymphocyte Cell Production,PE
N0000009065,Hematologic Activity Alteration,PE
N0000009067,Hematological Cell Quantity Alteration,PE
N0000009068,Hematopoiesis Alteration,PE
N0000009069,Hemic/Lymphatic Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008419,Decreased Biliary Motility,PE
N0000008635,Decreased GI Motility,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009048,GI Motility Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008305,Bladder Contractility Alteration,PE
N0000008420,Decreased Bladder Contractility,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009832,Renal/Urological Activity Alteration,PE
N0000008306,Bladder Sphincter Tone Alteration,PE
N0000008421,Decreased Bladder Sphincter Tone,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009832,Renal/Urological Activity Alteration,PE
N0000008422,Decreased Bradykinin Activity,PE
N0000008663,Decreased Immunologically Active Molecule Activity,PE
N0000008675,Decreased Kinin Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008423,Decreased Bradykinin Degradation,PE
N0000008664,Decreased Immunologically Active Molecule Degradation,PE
N0000008676,Decreased Kinin Degradation,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008424,Decreased Bradykinin Production,PE
N0000008665,Decreased Immunologically Active Molecule Production,PE
N0000008677,Decreased Kinin Production,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000175550,Decreased Immunologic Activity,PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000008425,Decreased Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000008383,Decreased Acetylcholine Activity,PE
N0000008426,Decreased Brain Stem Acetylcholine Activity,PE
N0000008482,Decreased Central Nervous System Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000008393,Decreased Aspartate Activity,PE
N0000008427,Decreased Brain Stem Aspartate Activity,PE
N0000008483,Decreased Central Nervous System Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000008425,Decreased Brain Derived Neurotropic Activity,PE
N0000008428,Decreased Brain Stem Brain Derived Neurotropic Activity,PE
N0000008484,Decreased Central Nervous System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000008429,Decreased Brain Stem CCK Activity,PE
N0000008449,Decreased CCK Activity,PE
N0000008485,Decreased Central Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008430,Decreased Brain Stem Disorganized Electrical Activity,PE
N0000008486,Decreased Central Nervous System Disorganized Electrical Activity,PE
N0000008578,Decreased Disorganized Electrical Activity,PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008431,Decreased Brain Stem Dopamine Activity,PE
N0000008487,Decreased Central Nervous System Dopamine Activity,PE
N0000008588,Decreased Dopamine Activity,PE
N0000009025,Dopamine Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008432,Decreased Brain Stem Dynorphin Activity,PE
N0000008488,Decreased Central Nervous System Dynorphin Activity,PE
N0000008589,Decreased Dynorphin Activity,PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008433,Decreased Brain Stem Endorphin Activity,PE
N0000008489,Decreased Central Nervous System Endorphin Activity,PE
N0000008597,Decreased Endorphin Activity,PE
N0000009038,Endorphin Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
