concept_code,concept_name,class_type,concept_class_id,standard_concept
D000292,Pelvic Inflammatory Disease,DISEASE,SubClass,C
D000293,Adolescent,DISEASE,Leaf,C
D000294,Adolescent Behavior,DISEASE,SubClass,C
D000303,Adrenal Cortex Diseases,DISEASE,SubClass,C
D000306,Adrenal Cortex Neoplasms,DISEASE,SubClass,C
D000307,Adrenal Gland Diseases,DISEASE,SubClass,C
D000308,Adrenocortical Hyperfunction,DISEASE,SubClass,C
D000309,Adrenal Insufficiency,DISEASE,SubClass,C
D000310,Adrenal Gland Neoplasms,DISEASE,SubClass,C
D000312,"Adrenal Hyperplasia, Congenital",DISEASE,Leaf,C
D000314,Adrenal Rest Tumor,DISEASE,Leaf,C
D000326,Adrenoleukodystrophy,DISEASE,Leaf,C
D000328,Adult,DISEASE,SubClass,C
D000334,Aerophagy,DISEASE,Leaf,C
D000339,Affect,DISEASE,SubClass,C
D000341,"Affective Disorders, Psychotic",DISEASE,Leaf,C
D000342,Affective Symptoms,DISEASE,Leaf,C
D000343,Afferent Loop Syndrome,DISEASE,Leaf,C
D000347,Afibrinogenemia,DISEASE,Leaf,C
D000355,African Horse Sickness,DISEASE,Leaf,C
D000357,African Swine Fever,DISEASE,Leaf,C
D000361,Agammaglobulinemia,DISEASE,Leaf,C
D000368,Aged,DISEASE,SubClass,C
D000369,"Aged, 80 and over",DISEASE,SubClass,C
D000370,Ageusia,DISEASE,Leaf,C
D000371,Agglutination,DISEASE,SubClass,C
D000374,Aggression,DISEASE,SubClass,C
D000377,Agnosia,DISEASE,SubClass,C
D000378,Agonistic Behavior,DISEASE,Leaf,C
D000379,Agoraphobia,DISEASE,Leaf,C
D000380,Agranulocytosis,DISEASE,SubClass,C
D000381,Agraphia,DISEASE,Leaf,C
D000382,Agricultural Workers' Diseases,DISEASE,SubClass,C
D000386,AIDS-Related Complex,DISEASE,Leaf,C
D000387,Ainhum,DISEASE,Leaf,C
D000402,Airway Obstruction,DISEASE,SubClass,C
D000405,Akinetic Mutism,DISEASE,Leaf,C
D000417,Albinism,DISEASE,SubClass,C
D000419,Albuminuria,DISEASE,Leaf,C
D000425,Alcohol Amnestic Disorder,DISEASE,SubClass,C
D000428,Alcohol Drinking,DISEASE,SubClass,C
D000430,Alcohol Withdrawal Delirium,DISEASE,Leaf,C
D000435,Alcoholic Intoxication,DISEASE,Leaf,C
D000437,Alcoholism,DISEASE,Leaf,C
D000453,Aleutian Mink Disease,DISEASE,Leaf,C
D000471,Alkalosis,DISEASE,SubClass,C
D000472,"Alkalosis, Respiratory",DISEASE,Leaf,C
D000474,Alkaptonuria,DISEASE,Leaf,C
D000505,Alopecia,DISEASE,SubClass,C
D000506,Alopecia Areata,DISEASE,Leaf,C
D000507,"Mucinosis, Follicular",DISEASE,Leaf,C
D000532,Altitude Sickness,DISEASE,Leaf,C
D000533,Altruism,DISEASE,Leaf,C
D000542,"Alveolitis, Extrinsic Allergic",DISEASE,SubClass,C
D000544,Alzheimer Disease,DISEASE,Leaf,C
D000550,Amblyopia,DISEASE,Leaf,C
D000562,Amebiasis,DISEASE,SubClass,C
D000564,Ameloblastoma,DISEASE,Leaf,C
D000567,Amelogenesis Imperfecta,DISEASE,Leaf,C
D000568,Amenorrhea,DISEASE,Leaf,C
D000592,"Amino Acid Metabolism, Inborn Errors",DISEASE,SubClass,C
D000602,"Amino Acids, Peptides, and Proteins",CHEM,SubClass,C
D000608,Renal Aminoacidurias,DISEASE,SubClass,C
D000647,Amnesia,DISEASE,SubClass,C
D000648,"Amnesia, Retrograde",DISEASE,Leaf,C
D000652,Amniotic Band Syndrome,DISEASE,Leaf,C
D000673,"Amputation, Traumatic",DISEASE,Leaf,C
D000686,Amyloidosis,DISEASE,SubClass,C
D000690,Amyotrophic Lateral Sclerosis,DISEASE,Leaf,C
D000694,Anal Gland Neoplasms,DISEASE,Leaf,C
D000699,"Pain Insensitivity, Congenital",DISEASE,Leaf,C
D000707,Anaphylaxis,DISEASE,Leaf,C
D000708,Anaplasia,DISEASE,Leaf,C
D000711,Anaplasmataceae Infections,DISEASE,SubClass,C
D000712,Anaplasmosis,DISEASE,Leaf,C
D000724,Ancylostomiasis,DISEASE,Leaf,C
D000740,Anemia,DISEASE,SubClass,C
D000741,"Anemia, Aplastic",DISEASE,SubClass,C
D000742,"Anemia, Dyserythropoietic, Congenital",DISEASE,Leaf,C
D000743,"Anemia, Hemolytic",DISEASE,SubClass,C
D000744,"Anemia, Hemolytic, Autoimmune",DISEASE,Leaf,C
D000745,"Anemia, Hemolytic, Congenital",DISEASE,SubClass,C
D000746,"Anemia, Hemolytic, Congenital Nonspherocytic",DISEASE,Leaf,C
D000747,"Anemia, Hypochromic",DISEASE,SubClass,C
D000748,"Anemia, Macrocytic",DISEASE,SubClass,C
D000749,"Anemia, Megaloblastic",DISEASE,SubClass,C
D000750,"Anemia, Myelophthisic",DISEASE,Leaf,C
D000751,"Anemia, Neonatal",DISEASE,SubClass,C
D000752,"Anemia, Pernicious",DISEASE,Leaf,C
D000753,"Anemia, Refractory",DISEASE,SubClass,C
D000754,"Anemia, Refractory, with Excess of Blasts",DISEASE,Leaf,C
D000755,"Anemia, Sickle Cell",DISEASE,SubClass,C
D000756,"Anemia, Sideroblastic",DISEASE,Leaf,C
D000757,Anencephaly,DISEASE,Leaf,C
D000780,Anestrus,DISEASE,Leaf,C
D000782,Aneuploidy,DISEASE,SubClass,C
D000783,Aneurysm,DISEASE,SubClass,C
D000784,"Aneurysm, Dissecting",DISEASE,SubClass,C
D000785,"Aneurysm, Infected",DISEASE,Leaf,C
D000786,Anger,DISEASE,SubClass,C
D000787,Angina Pectoris,DISEASE,SubClass,C
D000788,"Angina Pectoris, Variant",DISEASE,Leaf,C
D000789,"Angina, Unstable",DISEASE,SubClass,C
D000793,Angioid Streaks,DISEASE,Leaf,C
D000794,Angiokeratoma,DISEASE,Leaf,C
D000795,Fabry Disease,DISEASE,Leaf,C
D000796,Angiolymphoid Hyperplasia with Eosinophilia,DISEASE,Leaf,C
D000798,Angiomatosis,DISEASE,SubClass,C
D000799,Angioedema,DISEASE,SubClass,C
D000819,Animal Communication,DISEASE,SubClass,C
D000820,Animal Diseases,DISEASE,SubClass,C
D000839,Aniseikonia,DISEASE,Leaf,C
D000844,Ankylosis,DISEASE,SubClass,C
D000848,Anodontia,DISEASE,Leaf,C
D000849,Anomia,DISEASE,Leaf,C
D000850,Anomie,DISEASE,Leaf,C
D000853,Anophthalmos,DISEASE,Leaf,C
D000855,Anorexia,DISEASE,Leaf,C
D000856,Anorexia Nervosa,DISEASE,Leaf,C
D000857,Olfaction Disorders,DISEASE,SubClass,C
D000858,Anovulation,DISEASE,Leaf,C
D000860,Hypoxia,DISEASE,SubClass,C
D000868,Anterior Compartment Syndrome,DISEASE,Leaf,C
D000874,Anthracosilicosis,DISEASE,Leaf,C
D000881,Anthrax,DISEASE,Leaf,C
D000906,Antibodies,CHEM,SubClass,C
D000915,Antibody Affinity,DISEASE,Leaf,C
D000916,Antibody Diversity,DISEASE,Leaf,C
D000917,Antibody Formation,DISEASE,Leaf,C
D000918,Antibody Specificity,DISEASE,Leaf,C
D000920,Antibody-Dependent Cell Cytotoxicity,DISEASE,SubClass,C
D000937,Antigen-Antibody Reactions,DISEASE,SubClass,C
D000939,Epitopes,CHEM,SubClass,C
D000940,Antigenic Variation,DISEASE,SubClass,C
D000941,Antigens,CHEM,SubClass,C
D000987,Antisocial Personality Disorder,DISEASE,Leaf,C
D001002,Anuria,DISEASE,Leaf,C
D001004,Anus Diseases,DISEASE,SubClass,C
D001005,Anus Neoplasms,DISEASE,SubClass,C
D001006,"Anus, Imperforate",DISEASE,Leaf,C
D001007,Anxiety,DISEASE,SubClass,C
D001008,Anxiety Disorders,DISEASE,SubClass,C
D001009,"Anxiety, Castration",DISEASE,SubClass,C
D001010,"Anxiety, Separation",DISEASE,Leaf,C
D001014,Aortic Aneurysm,DISEASE,SubClass,C
D001015,Aortic Arch Syndromes,DISEASE,SubClass,C
D001017,Aortic Coarctation,DISEASE,Leaf,C
D001018,Aortic Diseases,DISEASE,SubClass,C
D001019,Aortic Rupture,DISEASE,Leaf,C
D001020,"Aortic Stenosis, Subvalvular",DISEASE,SubClass,C
D001022,Aortic Valve Insufficiency,DISEASE,Leaf,C
D001023,Aortic Valve Prolapse,DISEASE,Leaf,C
D001024,Aortic Valve Stenosis,DISEASE,SubClass,C
D001025,Aortitis,DISEASE,Leaf,C
D001028,Aortopulmonary Septal Defect,DISEASE,SubClass,C
D001035,Aphakia,DISEASE,SubClass,C
D001036,"Aphakia, Postcataract",DISEASE,Leaf,C
D001037,Aphasia,DISEASE,SubClass,C
D001039,"Aphasia, Broca",DISEASE,Leaf,C
D001041,"Aphasia, Wernicke",DISEASE,Leaf,C
D001044,Aphonia,DISEASE,Leaf,C
D001049,Apnea,DISEASE,SubClass,C
D001063,Appendiceal Neoplasms,DISEASE,Leaf,C
D001064,Appendicitis,DISEASE,Leaf,C
D001068,Feeding and Eating Disorders,DISEASE,SubClass,C
D001070,Appetitive Behavior,DISEASE,SubClass,C
D001072,Apraxias,DISEASE,SubClass,C
D001079,Apudoma,DISEASE,Leaf,C
D001098,Spider Bites,DISEASE,Leaf,C
D001100,Arachnoiditis,DISEASE,Leaf,C
D001102,Arbovirus Infections,DISEASE,SubClass,C
D001112,Arcus Senilis,DISEASE,Leaf,C
D001117,Arenaviridae Infections,DISEASE,SubClass,C
D001129,Argyria,DISEASE,Leaf,C
D001134,Arm Injuries,DISEASE,SubClass,C
D001139,Arnold-Chiari Malformation,DISEASE,Leaf,C
D001145,"Arrhythmias, Cardiac",DISEASE,SubClass,C
D001146,"Arrhythmia, Sinus",DISEASE,SubClass,C
D001157,Arterial Occlusive Diseases,DISEASE,SubClass,C
D001159,Arterio-Arterial Fistula,DISEASE,SubClass,C
D001161,Arteriosclerosis,DISEASE,SubClass,C
D001162,Arteriosclerosis Obliterans,DISEASE,Leaf,C
D001164,Arteriovenous Fistula,DISEASE,SubClass,C
D001165,Arteriovenous Malformations,DISEASE,SubClass,C
D001167,Arteritis,DISEASE,SubClass,C
D001168,Arthritis,DISEASE,SubClass,C
D001169,"Arthritis, Experimental",DISEASE,Leaf,C
D001170,"Arthritis, Infectious",DISEASE,SubClass,C
D001171,"Arthritis, Juvenile",DISEASE,Leaf,C
D001172,"Arthritis, Rheumatoid",DISEASE,SubClass,C
D001176,Arthrogryposis,DISEASE,Leaf,C
D001177,"Arthropathy, Neurogenic",DISEASE,Leaf,C
D001183,Arthus Reaction,DISEASE,Leaf,C
D001184,Articulation Disorders,DISEASE,SubClass,C
D001195,Asbestosis,DISEASE,Leaf,C
D001196,Ascariasis,DISEASE,Leaf,C
D001198,Ascaridiasis,DISEASE,Leaf,C
D001201,Ascites,DISEASE,Leaf,C
D001206,Ascorbic Acid Deficiency,DISEASE,SubClass,C
D001228,Aspergillosis,DISEASE,SubClass,C
D001229,"Aspergillosis, Allergic Bronchopulmonary",DISEASE,Leaf,C
D001237,Asphyxia,DISEASE,Leaf,C
D001238,Asphyxia Neonatorum,DISEASE,Leaf,C
D001240,"Aspirations, Psychological",DISEASE,Leaf,C
D001242,Assertiveness,DISEASE,Leaf,C
D001247,Asthenia,DISEASE,Leaf,C
D001248,Asthenopia,DISEASE,Leaf,C
D001249,Asthma,DISEASE,SubClass,C
D001250,"Asthma, Exercise-Induced",DISEASE,Leaf,C
D001251,Astigmatism,DISEASE,Leaf,C
D001254,Astrocytoma,DISEASE,SubClass,C
D001259,Ataxia,DISEASE,SubClass,C
D001260,Ataxia Telangiectasia,DISEASE,Leaf,C
D001261,Pulmonary Atelectasis,DISEASE,SubClass,C
D001264,Athetosis,DISEASE,Leaf,C
D001265,Athletic Injuries,DISEASE,Leaf,C
D001281,Atrial Fibrillation,DISEASE,Leaf,C
D001282,Atrial Flutter,DISEASE,Leaf,C
D001284,Atrophy,DISEASE,SubClass,C
D001289,Attention Deficit Disorder with Hyperactivity,DISEASE,Leaf,C
D001290,Attitude,DISEASE,SubClass,C
D001291,Attitude of Health Personnel,DISEASE,SubClass,C
D001292,Attitude to Computers,DISEASE,Leaf,C
D001293,Attitude to Death,DISEASE,Leaf,C
D001294,Attitude to Health,DISEASE,SubClass,C
D001304,"Auditory Diseases, Central",DISEASE,SubClass,C
D001308,Auditory Perceptual Disorders,DISEASE,Leaf,C
D001318,Authoritarianism,DISEASE,Leaf,C
D001321,Autistic Disorder,DISEASE,Leaf,C
D001327,Autoimmune Diseases,DISEASE,SubClass,C
D001329,Autolysis,DISEASE,Leaf,C
D001342,Autonomic Nervous System Diseases,DISEASE,SubClass,C
D001353,Avian Leukosis,DISEASE,Leaf,C
D001357,"Sarcoma, Avian",DISEASE,Leaf,C
D001361,Avitaminosis,DISEASE,SubClass,C
D001404,Babesiosis,DISEASE,Leaf,C
D001416,Back Pain,DISEASE,SubClass,C
D001423,Bacterial Infections and Mycoses,DISEASE,SubClass,C
D001424,Bacterial Infections,DISEASE,SubClass,C
D001437,Bacteriuria,DISEASE,Leaf,C
D001442,Bacteroides Infections,DISEASE,Leaf,C
D001446,Balanitis,DISEASE,SubClass,C
D001447,Balantidiasis,DISEASE,Leaf,C
D001449,Balkan Nephropathy,DISEASE,Leaf,C
D001469,Barotrauma,DISEASE,SubClass,C
D001471,Barrett Esophagus,DISEASE,Leaf,C
D001474,Bartonella Infections,DISEASE,SubClass,C
D001476,Bartonellaceae Infections,DISEASE,SubClass,C
D001477,Bartter Syndrome,DISEASE,Leaf,C
D001478,Basal Cell Nevus Syndrome,DISEASE,Leaf,C
D001480,Basal Ganglia Diseases,DISEASE,SubClass,C
D001497,Battered Child Syndrome,DISEASE,Leaf,C
D001506,Beckwith-Wiedemann Syndrome,DISEASE,Leaf,C
D001519,Behavior,DISEASE,SubClass,C
D001520,Behavior and Behavior Mechanisms,DISEASE,SubClass,C
D001522,"Behavior, Animal",DISEASE,SubClass,C
D001523,Mental Disorders,DISEASE,SubClass,C
D001526,Behavioral Symptoms,DISEASE,SubClass,C
D001528,Behcet Syndrome,DISEASE,Leaf,C
D001601,Bereavement,DISEASE,SubClass,C
D001602,Beriberi,DISEASE,Leaf,C
D001606,Bernard-Soulier Syndrome,DISEASE,Leaf,C
D001607,Berylliosis,DISEASE,Leaf,C
D001630,Bezoars,DISEASE,Leaf,C
D001649,Bile Duct Diseases,DISEASE,SubClass,C
D001650,Bile Duct Neoplasms,DISEASE,SubClass,C
D001651,"Cholestasis, Extrahepatic",DISEASE,Leaf,C
D001655,Bile Reflux,DISEASE,Leaf,C
D001656,Biliary Atresia,DISEASE,Leaf,C
D001657,Biliary Dyskinesia,DISEASE,SubClass,C
D001658,Biliary Fistula,DISEASE,Leaf,C
D001660,Biliary Tract Diseases,DISEASE,SubClass,C
D001661,Biliary Tract Neoplasms,DISEASE,SubClass,C
D001666,"Binding Sites, Antibody",DISEASE,Leaf,C
D001685,Biological Factors,CHEM,SubClass,C
D001714,Bipolar Disorder,DISEASE,Leaf,C
D001715,Bird Diseases,DISEASE,SubClass,C
D001716,Bird Fancier's Lung,DISEASE,Leaf,C
D001720,Birth Injuries,DISEASE,SubClass,C
D001722,Birth Order,DISEASE,Leaf,C
D001724,Birth Weight,DISEASE,SubClass,C
D001727,Bisexuality,DISEASE,Leaf,C
D001733,Bites and Stings,DISEASE,SubClass,C
D001734,"Bites, Human",DISEASE,Leaf,C
D001742,Blackwater Fever,DISEASE,Leaf,C
D001744,Urinary Bladder Calculi,DISEASE,Leaf,C
D001745,Urinary Bladder Diseases,DISEASE,SubClass,C
D001746,Bladder Exstrophy,DISEASE,Leaf,C
D001747,Urinary Bladder Fistula,DISEASE,SubClass,C
D001748,Urinary Bladder Neck Obstruction,DISEASE,Leaf,C
D001749,Urinary Bladder Neoplasms,DISEASE,Leaf,C
D001750,"Urinary Bladder, Neurogenic",DISEASE,Leaf,C
D001752,Blast Crisis,DISEASE,Leaf,C
D001753,Blast Injuries,DISEASE,Leaf,C
D001759,Blastomycosis,DISEASE,Leaf,C
D001762,Blepharitis,DISEASE,Leaf,C
D001763,Blepharoptosis,DISEASE,Leaf,C
D001764,Blepharospasm,DISEASE,Leaf,C
D001765,Blind Loop Syndrome,DISEASE,Leaf,C
D001766,Blindness,DISEASE,SubClass,C
D001768,Blister,DISEASE,Leaf,C
D001770,Blood Bactericidal Activity,DISEASE,Leaf,C
D001778,Blood Coagulation Disorders,DISEASE,SubClass,C
D001787,Blood Group Incompatibility,DISEASE,SubClass,C
D001791,Blood Platelet Disorders,DISEASE,SubClass,C
D001796,Blood Protein Disorders,DISEASE,SubClass,C
D001798,Blood Proteins,CHEM,SubClass,C
D001816,Bloom Syndrome,DISEASE,Leaf,C
D001819,Bluetongue,DISEASE,Leaf,C
D001821,Blushing,DISEASE,Leaf,C
D001828,Body Image,DISEASE,SubClass,C
D001832,Body Temperature Changes,DISEASE,SubClass,C
D001835,Body Weight,DISEASE,SubClass,C
D001836,Body Weight Changes,DISEASE,SubClass,C
D001841,Human-Animal Bond,DISEASE,Leaf,C
D001845,Bone Cysts,DISEASE,SubClass,C
D001847,Bone Diseases,DISEASE,SubClass,C
D001848,"Bone Diseases, Developmental",DISEASE,SubClass,C
D001849,"Bone Diseases, Endocrine",DISEASE,SubClass,C
D001850,"Bone Diseases, Infectious",DISEASE,SubClass,C
D001851,"Bone Diseases, Metabolic",DISEASE,SubClass,C
D001855,Bone Marrow Diseases,DISEASE,SubClass,C
D001859,Bone Neoplasms,DISEASE,SubClass,C
D001862,Bone Resorption,DISEASE,SubClass,C
D001882,Border Disease,DISEASE,Leaf,C
D001883,Borderline Personality Disorder,DISEASE,Leaf,C
D001885,Bordetella Infections,DISEASE,SubClass,C
D001887,Boredom,DISEASE,Leaf,C
D001890,Borna Disease,DISEASE,Leaf,C
D001899,Borrelia Infections,DISEASE,SubClass,C
D001903,Bottle Feeding,DISEASE,Leaf,C
D001906,Botulism,DISEASE,Leaf,C
D001907,Boutonneuse Fever,DISEASE,Leaf,C
D001912,Bovine Virus Diarrhea-Mucosal Disease,DISEASE,Leaf,C
D001913,Bowen's Disease,DISEASE,Leaf,C
D001919,Bradycardia,DISEASE,Leaf,C
D001922,Brain Abscess,DISEASE,SubClass,C
D001924,Brain Concussion,DISEASE,SubClass,C
D001925,"Brain Damage, Chronic",DISEASE,SubClass,C
D001926,Brain Death,DISEASE,Leaf,C
D001927,Brain Diseases,DISEASE,SubClass,C
D001928,"Brain Diseases, Metabolic",DISEASE,SubClass,C
D001929,Brain Edema,DISEASE,Leaf,C
D001930,Brain Injuries,DISEASE,SubClass,C
D001932,Brain Neoplasms,DISEASE,SubClass,C
D001935,Branchioma,DISEASE,Leaf,C
D001941,Breast Diseases,DISEASE,SubClass,C
D001942,Breast Feeding,DISEASE,SubClass,C
D001943,Breast Neoplasms,DISEASE,SubClass,C
D001946,Breech Presentation,DISEASE,Leaf,C
D001948,Brenner Tumor,DISEASE,Leaf,C
D001982,Bronchial Diseases,DISEASE,SubClass,C
D001983,Bronchial Fistula,DISEASE,Leaf,C
D001984,Bronchial Neoplasms,DISEASE,SubClass,C
D001986,Bronchial Spasm,DISEASE,Leaf,C
D001987,Bronchiectasis,DISEASE,SubClass,C
D001988,Bronchiolitis,DISEASE,SubClass,C
D001989,Bronchiolitis Obliterans,DISEASE,SubClass,C
D001990,"Bronchiolitis, Viral",DISEASE,Leaf,C
D001991,Bronchitis,DISEASE,SubClass,C
D001994,Bronchogenic Cyst,DISEASE,Leaf,C
D001996,Bronchopneumonia,DISEASE,Leaf,C
D001997,Bronchopulmonary Dysplasia,DISEASE,Leaf,C
D001998,Bronchopulmonary Sequestration,DISEASE,Leaf,C
D002006,Brucellosis,DISEASE,SubClass,C
D002007,"Brucellosis, Bovine",DISEASE,Leaf,C
D002012,Bruxism,DISEASE,SubClass,C
D002032,Bulimia,DISEASE,Leaf,C
D002037,Bundle-Branch Block,DISEASE,Leaf,C
D002044,Bunyaviridae Infections,DISEASE,SubClass,C
D002051,Burkitt Lymphoma,DISEASE,Leaf,C
D002054,Burning Mouth Syndrome,DISEASE,Leaf,C
D002055,"Burnout, Professional",DISEASE,Leaf,C
D002056,Burns,DISEASE,SubClass,C
D002057,"Burns, Chemical",DISEASE,Leaf,C
D002058,"Burns, Electric",DISEASE,Leaf,C
D002059,"Burns, Inhalation",DISEASE,SubClass,C
D002062,Bursitis,DISEASE,SubClass,C
D002095,Byssinosis,DISEASE,Leaf,C
D002100,Cachexia,DISEASE,Leaf,C
D002102,Cadaver,DISEASE,SubClass,C
D002105,Cadmium Poisoning,DISEASE,Leaf,C
D002114,Calcinosis,DISEASE,SubClass,C
D002115,Calciphylaxis,DISEASE,Leaf,C
D002128,Calcium Metabolism Disorders,DISEASE,SubClass,C
D002137,Calculi,DISEASE,SubClass,C
D002145,Callosities,DISEASE,Leaf,C
D002169,Campylobacter Infections,DISEASE,Leaf,C
D002177,Candidiasis,DISEASE,SubClass,C
D002178,"Candidiasis, Chronic Mucocutaneous",DISEASE,Leaf,C
D002179,"Candidiasis, Cutaneous",DISEASE,Leaf,C
D002180,"Candidiasis, Oral",DISEASE,Leaf,C
D002181,"Candidiasis, Vulvovaginal",DISEASE,Leaf,C
D002189,Marijuana Abuse,DISEASE,Leaf,C
D002190,Cannibalism,DISEASE,Leaf,C
D002194,Capgras Syndrome,DISEASE,Leaf,C
D002205,Caplan Syndrome,DISEASE,Leaf,C
D002239,"Carbohydrate Metabolism, Inborn Errors",DISEASE,SubClass,C
D002249,Carbon Monoxide Poisoning,DISEASE,Leaf,C
D002252,Carbon Tetrachloride Poisoning,DISEASE,Leaf,C
D002270,Carbuncle,DISEASE,Leaf,C
D002275,Carcinoid Heart Disease,DISEASE,Leaf,C
D002276,Carcinoid Tumor,DISEASE,SubClass,C
D002277,Carcinoma,DISEASE,SubClass,C
D002278,Carcinoma in Situ,DISEASE,SubClass,C
D002279,"Carcinoma 256, Walker",DISEASE,Leaf,C
D002280,"Carcinoma, Basal Cell",DISEASE,SubClass,C
D002281,"Carcinoma, Basosquamous",DISEASE,Leaf,C
D002282,"Adenocarcinoma, Bronchiolo-Alveolar",DISEASE,Leaf,C
D002283,"Carcinoma, Bronchogenic",DISEASE,SubClass,C
D002284,"Carcinoma, Brown-Pearce",DISEASE,Leaf,C
D002285,"Carcinoma, Intraductal, Noninfiltrating",DISEASE,SubClass,C
D002286,"Carcinoma, Ehrlich Tumor",DISEASE,Leaf,C
D002287,"Carcinoma, Krebs 2",DISEASE,Leaf,C
D002288,"Adenocarcinoma, Mucinous",DISEASE,SubClass,C
D002289,"Carcinoma, Non-Small-Cell Lung",DISEASE,Leaf,C
D002291,"Carcinoma, Papillary",DISEASE,Leaf,C
D002292,"Carcinoma, Renal Cell",DISEASE,Leaf,C
D002293,"Adenocarcinoma, Scirrhous",DISEASE,SubClass,C
D002294,"Carcinoma, Squamous Cell",DISEASE,SubClass,C
D002295,"Carcinoma, Transitional Cell",DISEASE,Leaf,C
D002296,Carcinosarcoma,DISEASE,SubClass,C
D002303,"Cardiac Output, Low",DISEASE,Leaf,C
D002305,Cardiac Tamponade,DISEASE,Leaf,C
D002310,"Cardiomyopathy, Alcoholic",DISEASE,Leaf,C
D002311,"Cardiomyopathy, Dilated",DISEASE,Leaf,C
D002312,"Cardiomyopathy, Hypertrophic",DISEASE,SubClass,C
D002313,"Cardiomyopathy, Restrictive",DISEASE,Leaf,C
D002318,Cardiovascular Diseases,DISEASE,SubClass,C
D002340,Carotid Artery Diseases,DISEASE,SubClass,C
D002341,Carotid Artery Thrombosis,DISEASE,Leaf,C
D002345,Carotid Body Tumor,DISEASE,Leaf,C
D002349,Carpal Tunnel Syndrome,DISEASE,Leaf,C
D002357,Cartilage Diseases,DISEASE,SubClass,C
D002371,Cat Diseases,DISEASE,SubClass,C
D002372,Cat-Scratch Disease,DISEASE,Leaf,C
D002375,Catalepsy,DISEASE,Leaf,C
D002385,Cataplexy,DISEASE,Leaf,C
D002386,Cataract,DISEASE,SubClass,C
D002388,Catastrophic Illness,DISEASE,Leaf,C
D002389,Catatonia,DISEASE,Leaf,C
D002409,Cathexis,DISEASE,Leaf,C
D002418,Cattle Diseases,DISEASE,SubClass,C
D002422,Causalgia,DISEASE,Leaf,C
D002429,Cecal Diseases,DISEASE,SubClass,C
D002430,Cecal Neoplasms,DISEASE,SubClass,C
D002446,Celiac Disease,DISEASE,Leaf,C
D002471,"Cell Transformation, Neoplastic",DISEASE,SubClass,C
D002472,"Cell Transformation, Viral",DISEASE,Leaf,C
D002481,Cellulitis,DISEASE,SubClass,C
D002485,Cementoma,DISEASE,Leaf,C
D002493,Central Nervous System Diseases,DISEASE,SubClass,C
D002494,Central Nervous System Infections,DISEASE,SubClass,C
D002524,Cerebellar Ataxia,DISEASE,SubClass,C
D002526,Cerebellar Diseases,DISEASE,SubClass,C
D002527,Myoclonic Cerebellar Dyssynergia,DISEASE,Leaf,C
D002528,Cerebellar Neoplasms,DISEASE,Leaf,C
D002532,Intracranial Aneurysm,DISEASE,Leaf,C
D002534,"Hypoxia, Brain",DISEASE,SubClass,C
D002537,Intracranial Arteriosclerosis,DISEASE,SubClass,C
D002538,Intracranial Arteriovenous Malformations,DISEASE,SubClass,C
D002539,Cerebral Arterial Diseases,DISEASE,SubClass,C
D002542,Intracranial Embolism and Thrombosis,DISEASE,SubClass,C
D002543,Cerebral Hemorrhage,DISEASE,SubClass,C
D002544,Cerebral Infarction,DISEASE,SubClass,C
D002545,Brain Ischemia,DISEASE,SubClass,C
D002546,"Ischemic Attack, Transient",DISEASE,Leaf,C
D002547,Cerebral Palsy,DISEASE,Leaf,C
D002549,Diffuse Cerebral Sclerosis of Schilder,DISEASE,Leaf,C
D002551,Cerebral Ventricle Neoplasms,DISEASE,SubClass,C
D002558,Cerebrospinal Fluid Otorrhea,DISEASE,Leaf,C
D002559,Cerebrospinal Fluid Rhinorrhea,DISEASE,Leaf,C
D002561,Cerebrovascular Disorders,DISEASE,SubClass,C
D002562,Ceremonial Behavior,DISEASE,Leaf,C
D002573,Cervical Rib Syndrome,DISEASE,Leaf,C
D002575,Uterine Cervicitis,DISEASE,Leaf,C
D002577,Uterine Cervical Diseases,DISEASE,SubClass,C
D002578,Uterine Cervical Dysplasia,DISEASE,SubClass,C
D002579,Uterine Cervical Erosion,DISEASE,Leaf,C
D002581,Uterine Cervical Incompetence,DISEASE,Leaf,C
D002583,Uterine Cervical Neoplasms,DISEASE,Leaf,C
D002590,Cestode Infections,DISEASE,SubClass,C
D002598,Chagas Cardiomyopathy,DISEASE,Leaf,C
D002601,Chancre,DISEASE,Leaf,C
D002602,Chancroid,DISEASE,Leaf,C
D002605,Character,DISEASE,Leaf,C
D002607,Charcot-Marie-Tooth Disease,DISEASE,Leaf,C
D002609,Chediak-Higashi Syndrome,DISEASE,SubClass,C
D002613,Cheilitis,DISEASE,Leaf,C
D002633,Chemotaxis,DISEASE,Leaf,C
D002636,Cherubism,DISEASE,Leaf,C
D002637,Chest Pain,DISEASE,SubClass,C
D002639,Cheyne-Stokes Respiration,DISEASE,Leaf,C
D002640,Chiari-Frommel Syndrome,DISEASE,Leaf,C
D002644,Chickenpox,DISEASE,Leaf,C
D002647,Chilblains,DISEASE,Leaf,C
D002648,Child,DISEASE,SubClass,C
D002652,Child Behavior,DISEASE,SubClass,C
D002653,Child Behavior Disorders,DISEASE,Leaf,C
D002657,Child Development,DISEASE,SubClass,C
D002658,Developmental Disabilities,DISEASE,Leaf,C
