rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
733003,plerixafor,IN,442206008,Plerixafor-containing product,DIRECT,http://snomed.info/id/442206008,108940007
75917,interferon beta-1a,IN,108749003,Interferon beta-1a-containing product,INDIRECT,http://snomed.info/id/108749003,108940007
763450,rilonacept,IN,434463003,Rilonacept-containing product,INDIRECT,http://snomed.info/id/434463003,108940007
7910,paramethasone,IN,17554004,Paramethasone-containing product,DIRECT,http://snomed.info/id/17554004,108940007
8011,pentostatin,IN,28149003,Pentostatin-containing product,INDIRECT,http://snomed.info/id/28149003,108940007
809864,C1 esterase inhibitor (human),PIN,786934001,Human C1 esterase inhibitor-containing product,INDIRECT,http://snomed.info/id/786934001,108940007
819300,golimumab,IN,442318002,Golimumab-containing product,INDIRECT,http://snomed.info/id/442318002,108940007
853491,canakinumab,IN,703376008,Canakinumab-containing product,INDIRECT,http://snomed.info/id/703376008,108940007
8638,prednisolone,IN,52388000,Prednisolone-containing product,DIRECT,http://snomed.info/id/52388000,108940007
8640,prednisone,IN,10312003,Prednisone-containing product,DIRECT,http://snomed.info/id/10312003,108940007
973,antilymphocyte immunoglobulin,IN,327074002,Antilymphocyte immunoglobulin-containing product,DIRECT,http://snomed.info/id/327074002,108940007
991743,"alpha 1-proteinase inhibitor, human",PIN,786963003,Human alpha1 proteinase inhibitor-containing product,DIRECT,http://snomed.info/id/786963003,108940007
996051,cabazitaxel,IN,447182009,Cabazitaxel-containing product,INDIRECT,http://snomed.info/id/447182009,108940007
1721264,talimogene laherparepvec,PIN,763517001,Talimogene laherparepvec-containing product,DIRECT,http://snomed.info/id/763517001,108966005
68442,filgrastim,IN,108965009,Filgrastim-containing product,DIRECT,http://snomed.info/id/108965009,108966005
69634,sargramostim,IN,388375003,Sargramostim-containing product,DIRECT,http://snomed.info/id/388375003,108966005
70161,molgramostim,IN,327112008,Molgramostim-containing product,DIRECT,http://snomed.info/id/327112008,108966005
70167,lenograstim,IN,327123007,Lenograstim-containing product,DIRECT,http://snomed.info/id/327123007,108966005
1441386,bazedoxifene,IN,895426008,Bazedoxifene-containing product,DIRECT,http://snomed.info/id/895426008,109030001
2983,cyclofenil,IN,325778008,Cyclofenil-containing product,DIRECT,http://snomed.info/id/325778008,109030001
16681,acarbose,IN,109077006,Acarbose-containing product,DIRECT,http://snomed.info/id/109077006,109072000
30009,miglitol,IN,386046009,Miglitol-containing product,DIRECT,http://snomed.info/id/386046009,109072000
15226,fomepizole,IN,109100006,Fomepizole-containing product,DIRECT,http://snomed.info/id/109100006,109101005
1005921,ulipristal,IN,703737005,Ulipristal-containing product,DIRECT,http://snomed.info/id/703737005,1119471001
10167,sulbactam,IN,398916003,Sulbactam-containing product,DIRECT,http://snomed.info/id/398916003,1119472008
21216,clavulanic acid,PIN,412318009,Clavulanic acid-containing product,DIRECT,http://snomed.info/id/412318009,1119472008
37617,tazobactam,IN,410931003,Tazobactam-containing product,DIRECT,http://snomed.info/id/410931003,1119472008
2469247,setmelanotide,IN,1137658005,Setmelanotide-containing product,DIRECT,http://snomed.info/id/1137658005,1137664003
105694,epoetin alfa,IN,108964008,Epoetin alfa-containing product,DIRECT,http://snomed.info/id/108964008,1156736000
105695,epoetin beta,IN,327623006,Epoetin beta-containing product,DIRECT,http://snomed.info/id/327623006,1156736000
283838,darbepoetin alfa,IN,385610007,Darbepoetin alfa-containing product,DIRECT,http://snomed.info/id/385610007,1156736000
37925,orlistat,IN,116093009,Orlistat-containing product,DIRECT,http://snomed.info/id/116093009,116092004
2049846,elagolix,IN,773185009,Elagolix-containing product,DIRECT,http://snomed.info/id/773185009,116101001
2472778,relugolix,IN,1144510001,Relugolix-containing product,DIRECT,http://snomed.info/id/1144510001,116101001
301739,abarelix,IN,407129000,Abarelix-containing product,DIRECT,http://snomed.info/id/407129000,116101001
35825,ganirelix,IN,326088005,Ganirelix-containing product,DIRECT,http://snomed.info/id/326088005,116101001
475230,degarelix,IN,441758000,Degarelix-containing product,DIRECT,http://snomed.info/id/441758000,116101001
68147,cetrorelix,IN,326083001,Cetrorelix-containing product,DIRECT,http://snomed.info/id/326083001,116101001
10106,streptokinase,IN,319810009,Streptokinase-containing product,INDIRECT,http://snomed.info/id/319810009,116536008
11055,urokinase,IN,319826005,Urokinase-containing product,INDIRECT,http://snomed.info/id/319826005,116536008
235379,pancrelipase,IN,48647005,Pancrelipase-containing product,DIRECT,http://snomed.info/id/48647005,116536008
259280,tenecteplase,IN,127967007,Tenecteplase-containing product,INDIRECT,http://snomed.info/id/127967007,116536008
29998,ocriplasmin,IN,715493002,Ocriplasmin-containing product,DIRECT,http://snomed.info/id/715493002,116536008
40028,anistreplase,IN,109000009,Anistreplase-containing product,INDIRECT,http://snomed.info/id/109000009,116536008
76895,reteplase,IN,108998004,Reteplase-containing product,INDIRECT,http://snomed.info/id/108998004,116536008
8410,alteplase,IN,108997009,Tissue plasminogen activator-containing product,DIRECT,http://snomed.info/id/108997009,116536008
8410,alteplase,IN,27638005,Alteplase-containing product,INDIRECT,http://snomed.info/id/27638005,116536008
220982,yohimbine,IN,398674007,Yohimbine-containing product,DIRECT,http://snomed.info/id/398674007,1206000
62174,deserpidine,IN,26503009,Deserpidine-containing product,DIRECT,http://snomed.info/id/26503009,1206000
140587,celecoxib,IN,370187009,Celecoxib-containing product,DIRECT,http://snomed.info/id/370187009,123954005
232158,rofecoxib,IN,116095002,Rofecoxib-containing product,DIRECT,http://snomed.info/id/116095002,123954005
237162,dexketoprofen,IN,329961001,Dexketoprofen-containing product,DIRECT,http://snomed.info/id/329961001,123954005
24605,etodolac,IN,108510003,Etodolac-containing product,DIRECT,http://snomed.info/id/108510003,123954005
278567,valdecoxib,IN,385583007,Valdecoxib-containing product,DIRECT,http://snomed.info/id/385583007,123954005
279950,parecoxib,IN,395289008,Parecoxib-containing product,DIRECT,http://snomed.info/id/395289008,123954005
298665,nepafenac,IN,419829002,Nepafenac-containing product,DIRECT,http://snomed.info/id/419829002,123954005
307296,etoricoxib,IN,395292007,Etoricoxib-containing product,DIRECT,http://snomed.info/id/395292007,123954005
31448,nabumetone,IN,108508000,Nabumetone-containing product,DIRECT,http://snomed.info/id/108508000,123954005
356834,deracoxib,IN,423684002,Deracoxib-containing product,DIRECT,http://snomed.info/id/423684002,123954005
35827,ketorolac,IN,108512006,Ketorolac-containing product,DIRECT,http://snomed.info/id/108512006,123954005
41493,meloxicam,IN,125694008,Meloxicam-containing product,DIRECT,http://snomed.info/id/125694008,123954005
4331,fenoprofen,IN,71798005,Fenoprofen-containing product,DIRECT,http://snomed.info/id/71798005,123954005
473298,firocoxib,IN,424766004,Firocoxib-containing product,DIRECT,http://snomed.info/id/424766004,123954005
53694,nimesulide,IN,703480002,Nimesulide-containing product,DIRECT,http://snomed.info/id/703480002,123954005
5640,ibuprofen,IN,38268001,Ibuprofen-containing product,DIRECT,http://snomed.info/id/38268001,123954005
7258,naproxen,IN,11847009,Naproxen-containing product,DIRECT,http://snomed.info/id/11847009,123954005
1098413,vandetanib,IN,418520004,Vandetanib-containing product,DIRECT,http://snomed.info/id/418520004,129557000
1145945,toceranib,IN,768537000,Toceranib-containing product,DIRECT,http://snomed.info/id/768537000,129557000
1148495,crizotinib,IN,703638005,Crizotinib-containing product,DIRECT,http://snomed.info/id/703638005,129557000
1193326,ruxolitinib,IN,703779004,Ruxolitinib-containing product,INDIRECT,http://snomed.info/id/703779004,129557000
1242999,axitinib,IN,429507005,Axitinib-containing product,DIRECT,http://snomed.info/id/429507005,129557000
1298944,pertuzumab,IN,704227006,Pertuzumab-containing product,DIRECT,http://snomed.info/id/704227006,129557000
1307619,bosutinib,IN,703586005,Bosutinib-containing product,DIRECT,http://snomed.info/id/703586005,129557000
1312397,regorafenib,IN,703808002,Regorafenib-containing product,DIRECT,http://snomed.info/id/703808002,129557000
1357536,tofacitinib,IN,704316006,Tofacitinib-containing product,INDIRECT,http://snomed.info/id/704316006,129557000
1363268,cabozantinib,IN,763605009,Cabozantinib-containing product,DIRECT,http://snomed.info/id/763605009,129557000
1364347,ponatinib,IN,703798002,Ponatinib-containing product,DIRECT,http://snomed.info/id/703798002,129557000
1371041,ado-trastuzumab emtansine,PIN,896752005,Trastuzumab emtansine-containing product,DIRECT,http://snomed.info/id/896752005,129557000
1430438,afatinib,IN,703580004,Afatinib-containing product,DIRECT,http://snomed.info/id/703580004,129557000
1442981,ibrutinib,IN,715598009,Ibrutinib-containing product,INDIRECT,http://snomed.info/id/715598009,129557000
1535457,ceritinib,IN,704310000,Ceritinib-containing product,DIRECT,http://snomed.info/id/704310000,129557000
1603296,lenvatinib,IN,714109005,Lenvatinib-containing product,DIRECT,http://snomed.info/id/714109005,129557000
1722365,cobimetinib,IN,715741000,Cobimetinib-containing product,DIRECT,http://snomed.info/id/715741000,129557000
1727455,alectinib,IN,781316007,Alectinib-containing product,DIRECT,http://snomed.info/id/781316007,129557000
1919083,midostaurin,IN,763614004,Midostaurin-containing product,DIRECT,http://snomed.info/id/763614004,129557000
1921217,brigatinib,IN,763704002,Brigatinib-containing product,DIRECT,http://snomed.info/id/763704002,129557000
1940643,neratinib,IN,763563007,Neratinib-containing product,DIRECT,http://snomed.info/id/763563007,129557000
1986808,acalabrutinib,IN,763502000,Acalabrutinib-containing product,INDIRECT,http://snomed.info/id/763502000,129557000
1992864,netarsudil,IN,781270007,Netarsudil-containing product,DIRECT,http://snomed.info/id/781270007,129557000
2044896,fostamatinib,IN,772039004,Fostamatinib-containing product,DIRECT,http://snomed.info/id/772039004,129557000
2047232,baricitinib,IN,763701005,Baricitinib-containing product,INDIRECT,http://snomed.info/id/763701005,129557000
2058849,dacomitinib,IN,781495006,Dacomitinib-containing product,DIRECT,http://snomed.info/id/781495006,129557000
2103164,lorlatinib,IN,782995000,Lorlatinib-containing product,DIRECT,http://snomed.info/id/782995000,129557000
2105628,larotrectinib,IN,782991009,Larotrectinib-containing product,DIRECT,http://snomed.info/id/782991009,129557000
2105806,gilteritinib,IN,782987004,Gilteritinib-containing product,DIRECT,http://snomed.info/id/782987004,129557000
2123125,erdafitinib,IN,787742003,Erdafitinib-containing product,DIRECT,http://snomed.info/id/787742003,129557000
2183102,pexidartinib,IN,789195002,Pexidartinib-containing product,DIRECT,http://snomed.info/id/789195002,129557000
2196092,upadacitinib,IN,789416006,Upadacitinib-containing product,INDIRECT,http://snomed.info/id/789416006,129557000
2197490,fedratinib,IN,789368003,Fedratinib-containing product,INDIRECT,http://snomed.info/id/789368003,129557000
2197862,entrectinib,IN,789364001,Entrectinib-containing product,DIRECT,http://snomed.info/id/789364001,129557000
224905,trastuzumab,IN,327397006,Trastuzumab-containing product,DIRECT,http://snomed.info/id/327397006,129557000
2262435,zanubrutinib,IN,830103007,Zanubrutinib-containing product,INDIRECT,http://snomed.info/id/830103007,129557000
2267582,trastuzumab deruxtecan,PIN,838478007,Trastuzumab deruxtecan-containing product,DIRECT,http://snomed.info/id/838478007,129557000
2359268,pemigatinib,IN,871709004,Pemigatinib-containing product,DIRECT,http://snomed.info/id/871709004,129557000
2361285,tucatinib,IN,871715004,Tucatinib-containing product,DIRECT,http://snomed.info/id/871715004,129557000
2362165,capmatinib,IN,874907006,Capmatinib-containing product,DIRECT,http://snomed.info/id/874907006,129557000
2369389,ripretinib,IN,874906002,Ripretinib-containing product,DIRECT,http://snomed.info/id/874906002,129557000
2370147,selpercatinib,IN,876867006,Selpercatinib-containing product,DIRECT,http://snomed.info/id/876867006,129557000
2394936,pralsetinib,IN,926317008,Pralsetinib-containing product,DIRECT,http://snomed.info/id/926317008,129557000
2471078,tirbanibulin,IN,1144613007,Tirbanibulin-containing product,DIRECT,http://snomed.info/id/1144613007,129557000
2473851,margetuximab,IN,1144506004,Margetuximab-containing product,DIRECT,http://snomed.info/id/1144506004,129557000
2477103,tepotinib,IN,1148545002,Tepotinib-containing product,DIRECT,http://snomed.info/id/1148545002,129557000
2534233,tivozanib,IN,763513002,Tivozanib-containing product,DIRECT,http://snomed.info/id/763513002,129557000
282388,imatinib,IN,391634008,Imatinib-containing product,DIRECT,http://snomed.info/id/391634008,129557000
328134,gefitinib,IN,398685009,Gefitinib-containing product,DIRECT,http://snomed.info/id/398685009,129557000
337525,erlotinib,IN,414122006,Erlotinib-containing product,DIRECT,http://snomed.info/id/414122006,129557000
357977,sunitinib,IN,421448007,Sunitinib-containing product,DIRECT,http://snomed.info/id/421448007,129557000
475342,dasatinib,IN,422756008,Dasatinib-containing product,DIRECT,http://snomed.info/id/422756008,129557000
480167,lapatinib,IN,425466009,Lapatinib-containing product,DIRECT,http://snomed.info/id/425466009,129557000
495881,sorafenib,IN,420681006,Sorafenib-containing product,DIRECT,http://snomed.info/id/420681006,129557000
662281,nilotinib,IN,428468009,Nilotinib-containing product,DIRECT,http://snomed.info/id/428468009,129557000
714438,pazopanib,IN,443764004,Pazopanib-containing product,DIRECT,http://snomed.info/id/443764004,129557000
1551777,naloxegol,IN,763564001,Naloxegol-containing product,DIRECT,http://snomed.info/id/763564001,14103001
1876597,naldemedine,IN,763565000,Naldemedine-containing product,DIRECT,http://snomed.info/id/763565000,14103001
31479,nalmefene,IN,764607009,Nalmefene-containing product,DIRECT,http://snomed.info/id/764607009,14103001
7242,naloxone,IN,89018006,Naloxone-containing product,DIRECT,http://snomed.info/id/89018006,14103001
7243,naltrexone,IN,87617007,Naltrexone-containing product,DIRECT,http://snomed.info/id/87617007,14103001
107770,mepenzolate,IN,74022005,Mepenzolate-containing product,INDIRECT,http://snomed.info/id/74022005,14601000
10811,trihexyphenidyl,IN,2190009,Trihexyphenidyl-containing product,INDIRECT,http://snomed.info/id/2190009,14601000
10828,trimethaphan,IN,350607006,Trimethaphan-containing product,INDIRECT,http://snomed.info/id/350607006,14601000
10869,tropicamide,IN,9190005,Tropicamide-containing product,INDIRECT,http://snomed.info/id/9190005,14601000
10917,tubocurarine,IN,37803001,Tubocurarine-containing product,INDIRECT,http://snomed.info/id/37803001,14601000
119565,tolterodine,IN,109113000,Tolterodine-containing product,INDIRECT,http://snomed.info/id/109113000,14601000
1223,atropine,IN,73949004,Atropine-containing product,INDIRECT,http://snomed.info/id/73949004,14601000
1303098,aclidinium,IN,703923006,Aclidinium-containing product,INDIRECT,http://snomed.info/id/703923006,14601000
1359,belladonna alkaloids,IN,767227007,Belladonna alkaloid-containing product,INDIRECT,http://snomed.info/id/767227007,14601000
136198,darifenacin,IN,416385001,Darifenacin-containing product,INDIRECT,http://snomed.info/id/416385001,14601000
1424,benztropine,IN,77390008,Benztropine-containing product,INDIRECT,http://snomed.info/id/77390008,14601000
